source,day_label,lect_num,type,reference,csv_incipit,derived_incipit,db_first_verse,rendered_first_line,problems
standard,Ordinary Time/14/Saturday/II,388,first_reading,(Vigil Mass) Acts 3:1-10,"Jacob called his sons and blessed them,",,"Now Peter and John were going up to the temple at the hour of prayer, the ninth hour.",Reading text unavailable for (Vigil Mass) Acts 3:1-10.,text_unavailable
standard,Ordinary Time/15/Sunday/A,,gospel,Matt 13:1-23,,"At that time,",That same day Jesus went out of the house and sat beside the sea.,1. That same day Jesus went out of the house and sat beside the sea.,raw_verse_pronoun:that
standard,Ordinary Time/15/Sunday/B,,first_reading,Am 7:12-15,,,"And Amaziah said to Amos, ""O seer, go, flee away to the land of Judah, and eat bread there, and prophesy there;","12. And Amaziah said to Amos, ""O seer, go, flee away to the land of Judah, and eat bread there, and prophesy there;",raw_verse_conjunction:and; verse_number_in_rendered; no_incipit_problematic_verse:and
standard,Ordinary Time/15/Sunday/B,,gospel,Mark 6:7-13,Jesus called the twelve,"At that time,","And he called to him the twelve, and began to send them out two by two, and gave them authority over the unclean spirits.",7. Jesus called the twelve,verse_number_in_rendered
standard,Ordinary Time/15/Monday/I,389,gospel,Matt 10:34 – 11.1,"Jesus said to his disciples: ""Do not think that I have come to bring peace to the earth;","At that time,","""Do not think that I have come to bring peace on earth; I have not come to bring peace, but a sword.",Reading text unavailable for Matt 10:34 – 11.1.,text_unavailable
standard,Ordinary Time/15/Monday/II,389,first_reading,Isa 1:10-17,"The vision of Isaiah son of Amoz, which he saw concerning Judah and Jerusalem. Hear the word of the Lord,",Thus says the LORD:,"Hear the word of the LORD, you rulers of Sodom! Give ear to the teaching of our God, you people of Gomorrah!","10. The vision of Isaiah son of Amoz, which he saw concerning Judah and Jerusalem. Hear the word of the Lord,",verse_number_in_rendered
standard,Ordinary Time/15/Monday/II,389,gospel,Matt 10:34 – 11.1,"Jesus said to his disciples: ""Do not think that I have come to bring peace to the earth;","At that time,","""Do not think that I have come to bring peace on earth; I have not come to bring peace, but a sword.",Reading text unavailable for Matt 10:34 – 11.1.,text_unavailable
standard,Ordinary Time/15/Tuesday/I,390,gospel,Matt 11:20-24,Jesus began to reproach the cities,"At that time,","Then he began to upbraid the cities where most of his mighty works had been done, because they did not repent.",20. Jesus began to reproach the cities,verse_number_in_rendered
standard,Ordinary Time/15/Tuesday/II,390,gospel,Matt 11:20-24,Jesus began to reproach the cities,"At that time,","Then he began to upbraid the cities where most of his mighty works had been done, because they did not repent.",20. Jesus began to reproach the cities,verse_number_in_rendered
standard,Ordinary Time/15/Thursday/I,392,first_reading,Exod 3:13-20,"God spoke to Moses out of the bush and said, ""The cry of the Israelites has now come to me. So come, I will send you to Pharoh to bring my people, the Israelites, out of Egypt."" But Moses said to God,","In those days,","Then Moses said to God, ""If I come to the people of Israel and say to them, 'The God of your fathers has sent me to you,' and they ask me, 'What is his name?' what shall I say to them?""","13. God spoke to Moses out of the bush and said, ""The cry of the Israelites has now come to me. So come, I will send you to Pharoh to bring my people, the Israelites, out of Egypt."" But Moses said to God,",verse_number_in_rendered
standard,Ordinary Time/15/Thursday/II,392,first_reading,"Isa 26:7-9, 12, 16-19",The way of the righteous is level;,Thus says the LORD:,The way of the righteous is level; thou dost make smooth the path of the righteous.,7. The way of the righteous is level;,verse_number_in_rendered
standard,Ordinary Time/15/Friday/I,393,first_reading,Exod 11:10 – 12.14,Moses and Aaron performed many wonders before Pharaoh;,"In those days,","Moses and Aaron did all these wonders before Pharaoh; and the LORD hardened Pharaoh's heart, and he did not let the people of Israel go out of his land.",Reading text unavailable for Exod 11:10 – 12.14.,text_unavailable
standard,Ordinary Time/15/Saturday/I,394,gospel,Matt 13:16-17. (None of the readings is proper,"At that time: 14. The Pharisees went out and conspired against Jesus,","At that time,",[PARSE_ERROR],Reading text unavailable for Matt 13:16-17. (None of the readings is proper.,text_unavailable
standard,Ordinary Time/15/Saturday/II,394,gospel,Matt 9:14-17,"The disciples of John the Baptist came to Jesus, saying,","At that time,","Then the disciples of John came to him, saying, ""Why do we and the Pharisees fast,  but your disciples do not fast?""","14. The disciples of John the Baptist came to Jesus, saying,",verse_number_in_rendered
standard,Ordinary Time/16/Tuesday/I,396,first_reading,"Exod 14:21 – 15.1, 20-21","The Israelites were encamped at the edge of the sea; Pharoah, King of Egypt, and his army pursued them, so as to enslave them once again. Then Moses stretched out his hand over the sea.","In those days,","Then Moses stretched out his hand over the sea; and the LORD drove the sea back by a strong east wind all night, and made the sea dry land, and the waters were divided.","20. The Israelites were encamped at the edge of the sea; Pharoah, King of Egypt, and his army pursued them, so as to enslave them once again. Then Moses stretched out his hand over the sea.",verse_number_in_rendered
standard,Ordinary Time/16/Tuesday/I,396,gospel,"Matt 12:46, 48-50","While Jesus was still speaking to the crowds,","At that time,","While he was still speaking to the people, behold, his mother and his brethren stood outside, asking to speak to him.","46. While Jesus was still speaking to the crowds,",raw_verse_conjunction:while; verse_number_in_rendered
standard,Ordinary Time/16/Tuesday/II,396,first_reading,"Mic 7:14-15, 18-20","Micah prayed to the Lord in these words: ""Shepherd your people with your staff,",Thus says the LORD:,"Shepherd thy people with thy staff, the flock of thy inheritance, who dwell alone in a forest in the midst of a garden land; let them feed in Bashan and Gilead as in the days of old.","14. Micah prayed to the Lord in these words: ""Shepherd your people with your staff,",verse_number_in_rendered
standard,Ordinary Time/16/Tuesday/II,396,gospel,"Matt 12:46, 48-50","While Jesus was still speaking to the crowds,","At that time,","While he was still speaking to the people, behold, his mother and his brethren stood outside, asking to speak to him.","46. While Jesus was still speaking to the crowds,",raw_verse_conjunction:while; verse_number_in_rendered
standard,Ordinary Time/16/Thursday/II,398,gospel,Matt 13:10-17,"The disciples came and asked Jesus,","At that time,","Then the disciples came and said to him, ""Why do you speak to them in parables?""","10. The disciples came and asked Jesus,",verse_number_in_rendered
standard,Ordinary Time/17/Sunday/A,,gospel,Luke 13:44-52,,"At that time,",[VERSE_NOT_FOUND],Reading text unavailable for Luke 13:44-52.,text_unavailable
standard,Ordinary Time/17/Sunday/C,,gospel,Luke 11:1-13,,"At that time,","He was praying in a certain place, and when he ceased, one of his disciples said to him, ""Lord, teach us to pray, as John taught his disciples.""","1. He was praying in a certain place, and when he ceased, one of his disciples said to him, ""Lord, teach us to pray, as John taught his disciples.""",raw_verse_pronoun:he
standard,Ordinary Time/17/Monday/I,401,first_reading,"Exod 32:15-24, 30-34","When God finished speaking with Moses on Mount Sinai he gave him the two tablets of the covenant. Then Moses turned and went down from the mountain,","In those days,","And Moses turned, and went down from the mountain with the two tables of the testimony in his hands, tables that were written on both sides; on the one side and on the other were they written.","15. When God finished speaking with Moses on Mount Sinai he gave him the two tablets of the covenant. Then Moses turned and went down from the mountain,",verse_number_in_rendered
standard,Ordinary Time/17/Monday/I,401,gospel,Matt 13:31-35,Jesus put before the people another parable:,"At that time,","Another parable he put before them, saying, ""The kingdom of heaven is like a grain of mustard seed which a man took and sowed in his field;",31. Jesus put before the people another parable:,verse_number_in_rendered
standard,Ordinary Time/17/Tuesday/I,402,first_reading,"Exod 33:7-11; 34.4b-9, 28","Whenever the Israelites made camp throughout their journey to the land promised by the Lord, Moses used to take the tent","In those days,","Now Moses used to take the tent and pitch it outside the camp, far off from the camp; and he called it the tent of meeting. And every one who sought the LORD would go out to the tent of meeting, which was outside the camp.","7. Whenever the Israelites made camp throughout their journey to the land promised by the Lord, Moses used to take the tent",verse_number_in_rendered
standard,Ordinary Time/17/Tuesday/I,402,gospel,Matt 13:36-43,Jesus left the crowds and went into the house.,"At that time,","Then he left the crowds and went into the house. And his disciples came to him, saying, ""Explain to us the parable of the weeds of the field.""",36. Jesus left the crowds and went into the house.,verse_number_in_rendered
standard,Ordinary Time/17/Tuesday/II,402,gospel,Matt 13:36-43,Jesus left the crowds and went into the house.,"At that time,","Then he left the crowds and went into the house. And his disciples came to him, saying, ""Explain to us the parable of the weeds of the field.""",36. Jesus left the crowds and went into the house.,verse_number_in_rendered
standard,Ordinary Time/17/Wednesday/I,403,first_reading,Exod 34:29-35,Moses came down from Mount Sinai.,"In those days,","When Moses came down from Mount Sinai, with the two tables of the testimony in his hand as he came down from the mountain, Moses did not know that the skin of his face shone because he had been talking with God.",29. Moses came down from Mount Sinai.,verse_number_in_rendered
standard,Ordinary Time/17/Wednesday/II,403,first_reading,"Jer 15:10, 16-21","Jeremiah cried out to the Lord: Woe is me, my mother, that you ever bore me,",Thus says the LORD:,"Woe is me, my mother, that you bore me, a man of strife and  contention to the whole land! I have not lent, nor have I borrowed, yet  all of them curse me.","10. Jeremiah cried out to the Lord: Woe is me, my mother, that you ever bore me,",verse_number_in_rendered
standard,Ordinary Time/17/Thursday/I,404,first_reading,"Exod 40:16-21, 34-38",Moses did everything just as the Lord had commanded him.,"In those days,","Thus did Moses; according to all that the LORD commanded him, so he did.",16. Moses did everything just as the Lord had commanded him.,verse_number_in_rendered
standard,Ordinary Time/17/Friday/I,405,gospel,Matt 13:54-58,Jesus came to his hometown,"At that time,","and coming to his own country he taught them in their synagogue, so that they were astonished, and said, ""Where did this man get this wisdom and these mighty works?",54. Jesus came to his hometown,verse_number_in_rendered
standard,Ordinary Time/17/Friday/II,405,gospel,Matt 13:54-58,Jesus came to his hometown,"At that time,","and coming to his own country he taught them in their synagogue, so that they were astonished, and said, ""Where did this man get this wisdom and these mighty works?",54. Jesus came to his hometown,verse_number_in_rendered
standard,Ordinary Time/17/Saturday/I,406,first_reading,Deut 6:4-13,"Moses spoke to the people and said: ""Hear, O Israel: The Lord is our God, the Lord alone.",Moses said to the people:,"""Hear, O Israel: The LORD our God is one LORD;","4. Moses spoke to the people and said: ""Hear, O Israel: The Lord is our God, the Lord alone.",verse_number_in_rendered
standard,Ordinary Time/17/Saturday/I,406,gospel,Matt 17:14-20,"After the transfiguration, Jesus, with Peter, James and John, came down from the mountain. When they came to the crowd,","At that time,","And when they came to the crowd, a man came up to him and kneeling before him said,","14. After the transfiguration, Jesus, with Peter, James and John, came down from the mountain. When they came to the crowd,",verse_number_in_rendered
standard,Ordinary Time/17/Saturday/II,406,gospel,Matt 12:14-21,"The Pharisees went out and conspired against Jesus,","At that time,","But the Pharisees went out and took counsel against him, how to destroy him.","14. The Pharisees went out and conspired against Jesus,",verse_number_in_rendered
standard,Ordinary Time/18/Sunday/C,,first_reading,Eccl 1:2; 2:21-23,,I said to myself:,[BOOK_NOT_FOUND: Eccl],Reading text unavailable for Eccl 1:2; 2:21-23.,text_unavailable
standard,Ordinary Time/18/Monday/I,407,first_reading,Num 11:4b-15,"As the Israelites marched through the wilderness, they complained. The people wept and said, ""If only we had meat to eat!",The LORD said to Moses:,"Now the rabble that was among them had a strong craving; and the people of Israel also wept again, and said, ""O that we had meat to eat!","4. As the Israelites marched through the wilderness, they complained. The people wept and said, ""If only we had meat to eat!",verse_number_in_rendered
standard,Ordinary Time/18/Monday/I,407,gospel,Matt 14:13-21,"When Jesus heard of the death of John the Baptist,","At that time,","Now when Jesus heard this, he withdrew from there in a boat to a lonely place apart. But when the crowds heard it, they followed him on foot from the towns.","13. When Jesus heard of the death of John the Baptist,",verse_number_in_rendered
standard,Ordinary Time/18/Monday/II,407,gospel,Matt 14:13-21,"When Jesus heard of the death of John the Baptist,","At that time,","Now when Jesus heard this, he withdrew from there in a boat to a lonely place apart. But when the crowds heard it, they followed him on foot from the towns.","13. When Jesus heard of the death of John the Baptist,",verse_number_in_rendered
standard,Ordinary Time/18/Tuesday/I,408,first_reading,Num 12:1-13,"While they were at Hazeroth,",The LORD said to Moses:,"Miriam and Aaron spoke against Moses because of the Cushite woman whom he had married, for he had married a Cushite woman;","1. While they were at Hazeroth,",raw_verse_conjunction:while
standard,Ordinary Time/18/Tuesday/I,408,gospel,Matt 14:22-36,"After the crowd had eaten enough,","At that time,","Then he made the disciples get into the boat and go before him to the other side, while he dismissed the crowds.","22. After the crowd had eaten enough,",verse_number_in_rendered
standard,Ordinary Time/18/Tuesday/II,408,gospel,Matt 14:22-36,"After the crowd had eaten enough,","At that time,","Then he made the disciples get into the boat and go before him to the other side, while he dismissed the crowds.","22. After the crowd had eaten enough,",verse_number_in_rendered
standard,Ordinary Time/18/Wednesday/I,409,gospel,Matt 15:21-28,Jesus went to the district of Tyre and Sidon.,"At that time,",And Jesus went away from there and withdrew to the district of Tyre and Sidon.,21. Jesus went to the district of Tyre and Sidon.,verse_number_in_rendered
standard,Ordinary Time/18/Thursday/I,410,gospel,Matt 16:13-23,"When Jesus came into the district of Caesarea Philippi,","At that time,","Now when Jesus came into the district of Caesarea Philippi, he asked his disciples, ""Who do men say that the Son of man is?""","13. When Jesus came into the district of Caesarea Philippi,",verse_number_in_rendered
standard,Ordinary Time/18/Thursday/II,410,first_reading,Jer 31:31-34,"The days are surely coming, says the Lord,",Thus says the LORD:,"""Behold, the days are coming, says the LORD, when I will make a new  covenant with the house of Israel and the house of Judah,","31. The days are surely coming, says the Lord,",verse_number_in_rendered
standard,Ordinary Time/18/Thursday/II,410,gospel,Matt 16:13-23,"When Jesus came into the district of Caesarea Philippi,","At that time,","Now when Jesus came into the district of Caesarea Philippi, he asked his disciples, ""Who do men say that the Son of man is?""","13. When Jesus came into the district of Caesarea Philippi,",verse_number_in_rendered
standard,Ordinary Time/18/Friday/I,411,first_reading,Deut 4:32-40,"Moses spoke to the people of Israel and said: ""Ask now about former ages, long before your own,",Moses said to the people:,"""For ask now of the days that are past, which were before you, since the day that God created man upon the earth, and ask from one end of heaven to the other, whether such a great thing as this has ever happened or was ever heard of.","32. Moses spoke to the people of Israel and said: ""Ask now about former ages, long before your own,",verse_number_in_rendered
standard,Ordinary Time/18/Saturday/I,412,first_reading,Josh 24:14-29,"Joshua gathered all the tribes of Israel at Shechem, and he spoke to the people and said: ""Revere the Lord,","In those days,","""Now therefore fear the LORD, and serve him in sincerity and in faithfulness; put away the gods which your fathers served beyond the River, and in Egypt, and serve the LORD.","14. Joshua gathered all the tribes of Israel at Shechem, and he spoke to the people and said: ""Revere the Lord,",verse_number_in_rendered
standard,Ordinary Time/18/Saturday/I,412,gospel,Matt 19:13-15,Little children were being brought to Jesus,"At that time,",Then children were brought to him that he might lay his hands on them and pray. The disciples rebuked the people;,13. Little children were being brought to Jesus,verse_number_in_rendered
standard,Ordinary Time/18/Saturday/II,412,gospel,Matt 13:24-30,Jesus put before the people another parable:,"At that time,","Another parable he put before them, saying, ""The kingdom of heaven may be compared to a man who sowed good seed in his field;",24. Jesus put before the people another parable:,verse_number_in_rendered
standard,Ordinary Time/19/Sunday/A,"AT the mountain of God, Horeb, Elijah came to a cave where he took shelter.",gospel,Matt 14:22-33,"AFTER he had fed the people, Jesus made the disciples get into a boat","At that time,","Then he made the disciples get into the boat and go before him to the other side, while he dismissed the crowds.","22. AFTER he had fed the people, Jesus made the disciples get into a boat",verse_number_in_rendered
standard,Ordinary Time/19/Sunday/B,,first_reading,1 Kgs 19:4-8,,"In those days,","But he himself went a day's journey into the wilderness, and came and sat down under a broom tree; and he asked that he might die, saying, ""It is enough; now, O LORD, take away my life; for I am no better than my fathers.""","In those days: He himself went a day's journey into the wilderness, and came and sat down under a broom tree; and he asked that he might die, saying, ""It is enough; now, O LORD, take away my life; for I am no better than my fathers.""",pronoun_after_incipit:he
standard,Ordinary Time/19/Sunday/B,,gospel,John 6:41-51,"THE Jews murmured about Jesus because he said,","At that time,","The Jews then murmured at him, because he said, ""I am the bread which came down from heaven.""","41. THE Jews murmured about Jesus because he said,",verse_number_in_rendered
standard,Ordinary Time/19/Sunday/C,,first_reading,Wis 18:6-9,"THE night of the passover was known beforehand to our fathers, that, with sure knowledge of the oaths in which they put their faith,",Wisdom has been given to us:,"That night was made known beforehand to our fathers,","6. THE night of the passover was known beforehand to our fathers, that, with sure knowledge of the oaths in which they put their faith,",verse_number_in_rendered
standard,Ordinary Time/19/Monday/I,413,first_reading,Deut 10:12-22,"Moses spoke to the people and said, ""So now, O Israel,",Moses said to the people:,"""And now, Israel, what does the LORD your God require of you, but to fear the LORD your God, to walk in all his ways, to love him, to serve the LORD your God with all your heart and with all your soul,","12. Moses spoke to the people and said, ""So now, O Israel,",verse_number_in_rendered
standard,Ordinary Time/19/Monday/I,413,gospel,Matt 17:22-27,"As the disciples were gathering in Galilee, Jesus said to them,","At that time,","As they were gathering  in Galilee, Jesus said to them, ""The Son of man is to be delivered into the hands of men,","22. As the disciples were gathering in Galilee, Jesus said to them,",verse_number_in_rendered
standard,Ordinary Time/19/Monday/II,413,first_reading,"Ezekiel 1:2-5, 24-28c","Moses spoke to the people and said,",,"On the fifth day of the month (it was the fifth year of the exile of King Jehoiachin),","2. Moses spoke to the people and said,",verse_number_in_rendered
standard,Ordinary Time/19/Monday/II,413,gospel,Matt 17:22-27,"As the disciples were gathering in Galilee, Jesus said to them,","At that time,","As they were gathering  in Galilee, Jesus said to them, ""The Son of man is to be delivered into the hands of men,","22. As the disciples were gathering in Galilee, Jesus said to them,",verse_number_in_rendered
standard,Ordinary Time/19/Tuesday/II,414,first_reading,Ezekiel 2:8 – 3.4,"Thus says the Lord: But you, mortal, hear what I say to you;",,"""But you, son of man, hear what I say to you; be not rebellious like that rebellious house; open your mouth, and eat what I give you.""",Reading text unavailable for Ezekiel 2:8 – 3.4.,text_unavailable
standard,Ordinary Time/19/Wednesday/I,415,gospel,Matt 18:15-20,"If your brother sins against you,","At that time,","""If your brother sins against you, go and tell him his fault, between you and him alone. If he listens to you, you have gained your brother.","15. If your brother sins against you,",verse_number_in_rendered
standard,Ordinary Time/19/Wednesday/II,415,gospel,Matt 18:15-20,"If your brother sins against you,","At that time,","""If your brother sins against you, go and tell him his fault, between you and him alone. If he listens to you, you have gained your brother.","15. If your brother sins against you,",verse_number_in_rendered
standard,Ordinary Time/19/Thursday/I,416,first_reading,"Joshua 3:7-10a, 11, 13-17","Early in the morning, Joshua rose and set out with all the Israelites,",,"And the LORD said to Joshua, ""This day I will begin to exalt you in the sight of all Israel, that they may know that, as I was with Moses, so I will be with you.","7. Early in the morning, Joshua rose and set out with all the Israelites,",verse_number_in_rendered
standard,Ordinary Time/19/Thursday/I,416,gospel,Matt 18:21 - 19.1,"Peter came to Jesus and said,","At that time,","Then Peter came up and said to him, ""Lord, how often shall my brother sin against me, and I forgive him? As many as seven times?""",Reading text unavailable for Matt 18:21 - 19.1.,text_unavailable
standard,Ordinary Time/19/Thursday/II,416,gospel,Matt 18:21-35 – 19.1,"Peter came to Jesus and said,","At that time,","Then Peter came up and said to him, ""Lord, how often shall my brother sin against me, and I forgive him? As many as seven times?""",Reading text unavailable for Matt 18:21-35 – 19.1.,text_unavailable
standard,Ordinary Time/19/Saturday/II,418,first_reading,"Jer 26:11-16, 24","After Jeremiah had spoken all that the Lord had commanded, the officials of Judah came from the king's house and took their seat at the New Gate of the house of the Lord. Then the priests and the prophets said to the officials",Thus says the LORD:,"Then the priests and the prophets said to the princes and to all the people, ""This man deserves the sentence of death, because he has prophesied against this city, as you have heard with your own ears.""","11. After Jeremiah had spoken all that the Lord had commanded, the officials of Judah came from the king's house and took their seat at the New Gate of the house of the Lord. Then the priests and the prophets said to the officials",verse_number_in_rendered
standard,Ordinary Time/20/Sunday/A,,first_reading,"Isa 56:1, 6-7",,Thus says the LORD:,"Thus says the LORD: ""Keep justice, and do righteousness, for soon my salvation will come, and my deliverance be revealed.","1. Thus says the LORD: ""Keep justice, and do righteousness, for soon my salvation will come, and my deliverance be revealed.",raw_verse_conjunction:thus
standard,Ordinary Time/20/Sunday/C,"IN those days, the princes said to the king: ""Jeremiah ought to be put to death;",gospel,John 12:49-53,"I have come to set the earth on fire,","At that time,",For I have not spoken on my own authority; the Father who sent me has himself given me commandment what to say and what to speak.,"49. I have come to set the earth on fire,",verse_number_in_rendered
standard,Ordinary Time/20/Monday/I,419,first_reading,Judges 2:11-19,After the death of Joshua,,And the people of Israel did what was evil in the sight of the LORD and served the Baals;,11. After the death of Joshua,verse_number_in_rendered
standard,Ordinary Time/20/Monday/I,419,gospel,Matt 19:16-22,"A man came to Jesus and said,","At that time,","And behold, one came up to him, saying, ""Teacher, what good deed must I do, to have eternal life?""","16. A man came to Jesus and said,",verse_number_in_rendered
standard,Ordinary Time/20/Wednesday/I,421,first_reading,Judges 9:6-15,"All the lords of Shechem and all Beth-millo came together,",,"And all the citizens of Shechem came together, and all Beth-millo, and they went and made Abimelech king, by the oak of the pillar at Shechem.","6. All the lords of Shechem and all Beth-millo came together,",verse_number_in_rendered
standard,Ordinary Time/20/Thursday/I,422,first_reading,Judges 11:29-39a,"The spirit of the Lord came upon Jephthah,",,"Then the Spirit of the LORD came upon Jephthah, and he passed through Gilead and Manasseh, and passed on to Mizpah of Gilead, and from Mizpah of Gilead he passed on to the Ammonites.","29. The spirit of the Lord came upon Jephthah,",verse_number_in_rendered
standard,Ordinary Time/20/Thursday/II,422,first_reading,Ezekiel 36:23-28,"The spirit of the Lord came upon Jephthah,",,"And I will vindicate the holiness of my great name, which has been profaned among the nations, and which you have profaned among them; and the nations will know that I am the LORD, says the Lord GOD, when through you I vindicate my holiness before their eyes.","23. The spirit of the Lord came upon Jephthah,",verse_number_in_rendered
standard,Ordinary Time/20/Friday/I,423,gospel,Matt 22:34-40,"When the Pharisees heard that Jesus had silenced the Sadducees,","At that time,","But when the Pharisees heard that he had silenced the Sadducees, they came together.","34. When the Pharisees heard that Jesus had silenced the Sadducees,",verse_number_in_rendered
standard,Ordinary Time/20/Friday/II,423,gospel,Matt 22:34-40,"When the Pharisees heard that Jesus had silenced the Sadducees,","At that time,","But when the Pharisees heard that he had silenced the Sadducees, they came together.","34. When the Pharisees heard that Jesus had silenced the Sadducees,",verse_number_in_rendered
standard,Ordinary Time/20/Saturday/II,424,first_reading,2 Cor 9:6-10,"The one who sows sparingly will also reap sparingly,",Brethren:,"The point is this: he who sows sparingly will also reap sparingly, and he who sows bountifully will also reap bountifully.","6. The one who sows sparingly will also reap sparingly,",verse_number_in_rendered
standard,Ordinary Time/21/Sunday/A,,first_reading,Ez 18:25-28,,,"""Yet you say, 'The way of the Lord is not just.' Hear now, O house of Israel: Is my way not just? Is it not your ways that are not just?","25. ""Yet you say, 'The way of the Lord is not just.' Hear now, O house of Israel: Is my way not just? Is it not your ways that are not just?",verse_number_in_rendered
standard,Ordinary Time/21/Sunday/A,,gospel,Matt 21:28-32,,"At that time,","""What do you think? A man had two sons; and he went to the first and said, 'Son, go and work in the vineyard today.'","28. ""What do you think? A man had two sons; and he went to the first and said, 'Son, go and work in the vineyard today.'",verse_number_in_rendered
standard,Ordinary Time/21/Sunday/B,,first_reading,Num 11:25-29,"THE LORD came down in the cloud and spoke to Moses. Taking some of the spirit that was on Moses,",The LORD said to Moses:,"Then the LORD came down in the cloud and spoke to him, and took some of the spirit that was upon him and put it upon the seventy elders; and when the spirit rested upon them, they prophesied. But they did so no more.","25. THE LORD came down in the cloud and spoke to Moses. Taking some of the spirit that was on Moses,",verse_number_in_rendered
standard,Ordinary Time/21/Monday/I,431,first_reading,1 Thess 4:13-18,"We do not want you to be uninformed,",,"But we would not have you ignorant, brethren, concerning those who are asleep, that you may not grieve as others do who have no hope.","13. We do not want you to be uninformed,",raw_verse_pronoun:we; verse_number_in_rendered
standard,Ordinary Time/21/Monday/II,431,first_reading,"Ezek 1:2-5, 24-28c",On the fifth day of the month,Thus says the LORD:,"On the fifth day of the month (it was the fifth year of the exile of King Jehoiachin),",2. On the fifth day of the month,verse_number_in_rendered
standard,Ordinary Time/21/Monday/II,431,gospel,Matt 17:22-27,"As the disciples were gathering in Galilee, Jesus said to them,","At that time,","As they were gathering  in Galilee, Jesus said to them, ""The Son of man is to be delivered into the hands of men,","22. As the disciples were gathering in Galilee, Jesus said to them,",verse_number_in_rendered
standard,Ordinary Time/21/Wednesday/I,427,first_reading,1 Thessalonians 2:9-13,"You remember our labour and toil, brothers and sisters;",,"For you remember our labor and toil, brethren; we worked night and day, that we might not burden any of you, while we preached to you the gospel of God.","9. You remember our labour and toil, brothers and sisters;",verse_number_in_rendered
standard,Ordinary Time/21/Wednesday/II,427,first_reading,"2 Thessalonians 3:6-10, 16-18","You remember our labour and toil, brothers and sisters;",,"Now we command you, brethren, in the name of our Lord Jesus Christ, that you keep away from any brother who is living in idleness and not in accord with the tradition that you received from us.","6. You remember our labour and toil, brothers and sisters;",verse_number_in_rendered
standard,Ordinary Time/21/Thursday/I,428,first_reading,1 Thessalonians 3:7-13,"We now live, if you continue to stand firm in the Lord.",,"for this reason, brethren, in all our distress and affliction we have been comforted about you through your faith;","7. We now live, if you continue to stand firm in the Lord.",raw_verse_pronoun:we; verse_number_in_rendered
standard,Ordinary Time/21/Thursday/I,428,gospel,Matt 24:42-51,"Jesus spoke to his disciples: ""Keep awake,","At that time,","Watch therefore, for you do not know on what day your Lord is coming.","42. Jesus spoke to his disciples: ""Keep awake,",verse_number_in_rendered
standard,Ordinary Time/21/Thursday/II,428,first_reading,1 Corinthians 1:1-9,"We now live, if you continue to stand firm in the Lord.",,"Paul, called by the will of God to be an apostle of Christ Jesus, and our brother Sosthenes,","1. We now live, if you continue to stand firm in the Lord.",raw_verse_pronoun:we
standard,Ordinary Time/21/Thursday/II,428,gospel,Matt 24:42-51,"Jesus spoke to his disciples: ""Keep awake,","At that time,","Watch therefore, for you do not know on what day your Lord is coming.","42. Jesus spoke to his disciples: ""Keep awake,",verse_number_in_rendered
standard,Ordinary Time/21/Saturday/II,430,first_reading,1 Corinthians 1:26-31,"Concerning love of the brothers and sisters,",,"For consider your call, brethren; not many of you were wise according to worldly standards, not many were powerful, not many were of noble birth;","26. Concerning love of the brothers and sisters,",verse_number_in_rendered
standard,Ordinary Time/22/Monday/II,437,gospel,Matt 19:16-22,"A man came to Jesus and said,","At that time,","And behold, one came up to him, saying, ""Teacher, what good deed must I do, to have eternal life?""","16. A man came to Jesus and said,",verse_number_in_rendered
standard,Ordinary Time/22/Tuesday/I,432,gospel,Luke 4:31-37,"Jesus went down to Capernaum, a city in Galilee,","At that time,","And he went down to Caperna-um, a city of Galilee. And he was teaching them on the sabbath;","31. Jesus went down to Capernaum, a city in Galilee,",verse_number_in_rendered
standard,Ordinary Time/22/Tuesday/II,432,first_reading,1 Corinthians 2:10b-16,"Concerning the times and the seasons, brothers and sisters,",,"God has revealed to us through the Spirit. For the Spirit searches everything, even the depths of God.","10. Concerning the times and the seasons, brothers and sisters,",verse_number_in_rendered
standard,Ordinary Time/22/Tuesday/II,432,gospel,Luke 4:31-37,"Jesus went down to Capernaum, a city in Galilee,","At that time,","And he went down to Caperna-um, a city of Galilee. And he was teaching them on the sabbath;","31. Jesus went down to Capernaum, a city in Galilee,",verse_number_in_rendered
standard,Ordinary Time/22/Wednesday/I,433,gospel,Luke 4:38-44,After leaving the synagogue Jesus entered Simon's house.,"At that time,","And he arose and left the synagogue, and entered Simon's house. Now Simon's mother-in-law was ill with a high fever, and they besought him for her.",38. After leaving the synagogue Jesus entered Simon's house.,verse_number_in_rendered
standard,Ordinary Time/22/Wednesday/II,433,gospel,Luke 4:38-44,After leaving the synagogue Jesus entered Simon's house.,"At that time,","And he arose and left the synagogue, and entered Simon's house. Now Simon's mother-in-law was ill with a high fever, and they besought him for her.",38. After leaving the synagogue Jesus entered Simon's house.,verse_number_in_rendered
standard,Ordinary Time/22/Thursday/I,434,first_reading,Colossians 1:9-14,"Since the day we heard of your life in Christ,",,"And so, from the day we heard of it, we have not ceased to pray for you, asking that you may be filled with the knowledge of his will in all spiritual wisdom and understanding,","9. Since the day we heard of your life in Christ,",raw_verse_conjunction:since; verse_number_in_rendered
