row,season,week,day,weekday_cycle,sunday_cycle,lectionary_number,type,reference,first_verse_text,current_incipit,flag_reason
671,Lent,3,Friday,I/II,,241,first_reading,Hosea 14.1-9,"Return, O Israel, to the LORD your God, for you have stumbled because of your iniquity.","Thus says the Lord Return, O Israel, to the Lord your God",
671,Lent,3,Friday,I/II,,241,gospel,Mark 12.28b-34,"And one of the scribes came up and heard them disputing with one another, and seeing that he answered them well, asked him, ""Which commandment is the first of all?""",One of the scribes came near and asked Jesus,starts_with_conjunction:and
672,Lent,3,Saturday,I/II,,242,first_reading,Hosea 5.15b - 6.6,"I will return again to my place, until they acknowledge their guilt and seek my face, and in their distress they seek me, saying,","I desire steadfast love and not sacrifice, says the Lord",
672,Lent,3,Saturday,I/II,,242,gospel,Luke 18.9-14,He also told this parable to some who trusted in themselves that they were righteous and despised others:,Jesus told this parable to some who trusted in themselves that they were righteous and regarded others with contempt:,starts_with_pronoun:he
673,Lent,4,Sunday,,A,,first_reading,"1 Sam 16:1b, 6-7, 10-13a","The LORD said to Samuel, ""How long will you grieve over Saul, seeing I have rejected him from being king over Israel? Fill your horn with oil, and go; I will send you to Jesse the Bethlehemite, for I have provided for myself a king among his sons.""",THE LORD said to Samuel,
673,Lent,4,Sunday,,A,,gospel,"John 9:1-41 or 9:1, 6-9, 13-17, 34-38","As he said this, he spat on the ground and made clay of the spittle and anointed the man's eyes with the clay,",AS Jesus passed by he saw a man blind from birth.,
674,Lent,4,Sunday,,B,,first_reading,"2 Chr 36:14-16, 19-23","All the leading priests and the people likewise were exceedingly unfaithful, following all the abominations of the nations; and they polluted the house of the LORD which he had hallowed in Jerusalem.","IN those days, all the princes of Judah, the priests, and the people",
674,Lent,4,Sunday,,B,,gospel,John 3:14-21,"And as Moses lifted up the serpent in the wilderness, so must the Son of man be lifted up,","JESUS said to Nicodemus ""Just as Moses lifted up the serpent in the desert",starts_with_conjunction:and
675,Lent,4,Sunday,,C,,first_reading,"Jos 5:9a, 10-12",[BOOK_NOT_FOUND: Jos],THE LORD said to Joshua,extraction_failed
675,Lent,4,Sunday,,C,,gospel,"Luke 15:1-3, 11-32",Now the tax collectors and sinners were all drawing near to hear him.,TAX collectors and sinners were all drawing near to listen to Jesus,starts_with_conjunction:now
676,Lent,4,Monday,I/II,,244,first_reading,Isa 65.17-21,"""For behold, I create new heavens and a new earth; and the former things shall not be remembered or come into mind.",Thus says the Lord I am about to create new heavens and a new earth,
676,Lent,4,Monday,I/II,,244,gospel,John 4.43-54,After the two days he departed to Galilee.,After spending two days in Samaria,
677,Lent,4,Tuesday,I/II,,245,first_reading,"Ezek 47.1-9, 12","Then he brought me back to the door of the temple; and behold, water was issuing from below the threshold of the temple toward the east (for the temple faced east); and the water was flowing down from below the south end of the threshold of the temple, south of the altar.",In the midst of the vision I received from the Lord,starts_with_conjunction:then
677,Lent,4,Tuesday,I/II,,245,gospel,John 5.1-16,"After this there was a feast of the Jews, and Jesus went up to Jerusalem.","There was a festival of the Jews, and Jesus went up to Jerusalem.",continuation_marker
678,Lent,4,Wednesday,I/II,,246,first_reading,Isa 49.8-15,"Thus says the LORD: ""In a time of favor I have answered you, in a day of salvation I have helped you; I have kept you and given you as a covenant to the people, to establish the land, to apportion the desolate heritages;",Thus says the Lord to his servant In a time of favour I have answered you,starts_with_conjunction:thus
678,Lent,4,Wednesday,I/II,,246,gospel,John 5.16-30,"And this was why the Jews persecuted Jesus, because he did this on the sabbath.",Jesus healed a man who was paralyzed on the Sabbath.,starts_with_conjunction:and
679,Lent,4,Thursday,I/II,,247,first_reading,Exod 32.7-14,"And the LORD said to Moses, ""Go down; for your people, whom you brought up out of the land of Egypt, have corrupted themselves;",After the Lord God had finished giving the tablets of the covenant,starts_with_conjunction:and
679,Lent,4,Thursday,I/II,,247,gospel,"John 5.18, 31-47","This was why the Jews sought all the more to kill him, because he not only broke the sabbath but also called God his Father, making himself equal with God.",The Jewish leaders were seeking to kill Jesus,starts_with_pronoun:this
680,Lent,4,Friday,I/II,,248,first_reading,"Wisdom 2.1a, 12-22","For they reasoned unsoundly, saying to themselves,","The ungodly reasoned unsoundly, saying to themselves",starts_with_conjunction:for
680,Lent,4,Friday,I/II,,248,gospel,"John 7.1-2, 10, 25-30","After this Jesus went about in Galilee; he would not go about in Judea, because the Jews  sought to kill him.",Jesus went about in Galilee.,continuation_marker
681,Lent,4,Saturday,I/II,,249,first_reading,Jeremiah 11.18-20,The LORD made it known to me and I knew; then thou didst show me their evil deeds.,Jeremiah cried out in anguish:,
682,Lent,5,Sunday,,A,,first_reading,Ez 37:12-14,"Therefore prophesy, and say to them, Thus says the Lord GOD: Behold, I will open your graves, and raise you from your graves, O my people; and I will bring you home into the land of Israel.","THUS says the Lord GOD O my people, I will open your graves",starts_with_conjunction:therefore
682,Lent,5,Sunday,,A,,gospel,"John 11:1-45 or 11:3-7, 17, 20-27, 33b-45","Now when Jesus came, he found that Lazarus  had already been in the tomb four days.","NOW a man was ill, Lazarus from Bethany",starts_with_conjunction:now
683,Lent,5,Sunday,,B,,first_reading,Jer 31:31-34,"""Behold, the days are coming, says the LORD, when I will make a new  covenant with the house of Israel and the house of Judah,","THE days are coming, says the LORD",
683,Lent,5,Sunday,,B,,gospel,John 12:20-33,Now among those who went up to worship at the feast were some Greeks.,SOME Greeks who had come to worship at the Passover Feast,starts_with_conjunction:now
684,Lent,5,Sunday,,C,,first_reading,Isa 43:16-21,"Thus says the LORD, who makes a way in the sea, a path in the mighty waters,",THUS says the LORD who opens a way in the sea,starts_with_conjunction:thus
684,Lent,5,Sunday,,C,,gospel,John 8:1-11,But Jesus went to the Mount of Olives.,JESUS went to the Mount of Olives.,starts_with_conjunction:but
685,Lent,5,Monday,I/II,,251,first_reading,"(shorter) Daniel 13.2, 4-6, 8, 15-16, 19-23, 28, 41-46, 48-64","And he took a wife named Susanna, the daughter of Hilkiah, a very beautiful woman and one who feared the Lord.","Joakim married the daughter of Hilkiah, named Susanna",starts_with_conjunction:and
685,Lent,5,Monday,I/II,,251,gospel,John 8.12-20,"Again Jesus spoke to them, saying, ""I am the light of the world; he who follows me will not walk in darkness, but will have the light of life.""","Jesus spoke to the people, saying",starts_with_conjunction:again
686,Lent,5,Tuesday,I/II,,252,first_reading,Numbers 21.4-9,"From Mount Hor they set out by the way to the Red Sea, to go around the land of Edom; and the people became impatient on the way.",From Mount Hor the Israelites set out by the way to the Red Sea,
686,Lent,5,Tuesday,I/II,,252,gospel,John 8.21-30,"Again he said to them, ""I go away, and you will seek me and die in your sin; where I am going, you cannot come.""","Jesus said to the people ""I am going away, and you will search for me",starts_with_conjunction:again
687,Lent,5,Thursday,I/II,,254,first_reading,Gen 17.3-9,"Then Abram fell on his face; and God said to him,",When Abram was ninety-nine years old,starts_with_conjunction:then
687,Lent,5,Thursday,I/II,,254,gospel,John 8.51-59,"Truly, truly, I say to you, if any one keeps my word, he will never see death.""","Jesus said to the people ""Very truly, I tell you",
688,Lent,5,Friday,I/II,,255,first_reading,"Jer 20.7, 10-13","O LORD, thou hast deceived me, and I was deceived; thou art stronger than I, and thou hast prevailed. I have become a laughingstock all the day; every one mocks me.",In distress Jeremiah raised his voice to the Lord.,
688,Lent,5,Friday,I/II,,255,gospel,John 10.31-42,The Jews took up stones again to stone him.,The Jews took up stones to stone him.,
689,Lent,5,Saturday,I/II,,249,first_reading,"2 Kings 4.18-21, 32-33, 34d, 35c-37","When the child had grown, he went out one day to his father among the reapers.",It happened that a woman of Shunem,starts_with_conjunction:when
689,Lent,5,Saturday,I/II,,249,gospel,"(shorter) John 11.3-7, 17, 20-27, 33b-45","So the sisters sent to him, saying, ""Lord, he whom you love is ill.""",The sisters of Lazarus sent a message to Jesus,starts_with_conjunction:so
690,Lent,After Ash Wed,Ash Wednesday,,ABC,,first_reading,Joel 2:12-18,"""Yet even now,"" says the LORD, ""return to me with all your heart, with fasting, with weeping, and with mourning;","EVEN now, says the LORD",
690,Lent,After Ash Wed,Ash Wednesday,,ABC,,gospel,"Matt 6:1-6, 16-18","""Beware of practicing your piety before men in order to be seen by them; for then you will have no reward from your Father who is in heaven.","JESUS said to his disciples ""Take care not to perform righteous deeds",
691,Holy Week,,Palm Sunday,,A,,first_reading,Isa 50:4-7,"The Lord GOD has given me the tongue of those who are taught, that I may know how to sustain with a word him that is weary. Morning by morning he wakens, he wakens my ear to hear as those who are taught.",THE Lord GOD has given me,
691,Holy Week,,Palm Sunday,,A,,gospel,Matt 26:14-27:66 or 27:11-54,[PARSE_ERROR: Matt 26:14-27:66 or 27:11-54],"ONE of the Twelve, who was called Judas Iscariot",extraction_failed
692,Holy Week,,Palm Sunday,,B,,first_reading,Isa 50:4-7,"The Lord GOD has given me the tongue of those who are taught, that I may know how to sustain with a word him that is weary. Morning by morning he wakens, he wakens my ear to hear as those who are taught.",THE Lord GOD has given me,
692,Holy Week,,Palm Sunday,,B,,gospel,Mark 14:1-15:47 or 15:1-39,[PARSE_ERROR: Mark 14:1-15:47 or 15:1-39],THE Passover and the Feast of Unleavened Bread,extraction_failed
693,Holy Week,,Palm Sunday,,C,,first_reading,Isa 50:4-7,"The Lord GOD has given me the tongue of those who are taught, that I may know how to sustain with a word him that is weary. Morning by morning he wakens, he wakens my ear to hear as those who are taught.",THE Lord GOD has given me,
693,Holy Week,,Palm Sunday,,C,,gospel,Luke 22:14-23:56 or 23:1-49,[PARSE_ERROR: Luke 22:14-23:56 or 23:1-49],WHEN the hour came,extraction_failed
694,Holy Week,,Holy Thursday,,ABC,,first_reading,"Exod 12:1-8, 11-14","The LORD said to Moses and Aaron in the land of Egypt,",THE LORD said to Moses and Aaron in the land of Egypt,
694,Holy Week,,Holy Thursday,,ABC,,gospel,John 13:1-15,"Now before the feast of the Passover, when Jesus knew that his hour had come to depart out of this world to the Father, having loved his own who were in the world, he loved them to the end.","BEFORE the feast of Passover, Jesus knew that his hour had come",starts_with_conjunction:now
695,Holy Week,,Good Friday,,ABC,,first_reading,Isa 52:13-53:12,"Behold, my servant shall prosper, he shall be exalted and lifted up, and shall be very high.","SEE, my servant shall prosper",
695,Holy Week,,Good Friday,,ABC,,gospel,John 18:1-19:42,"When Jesus had spoken these words, he went forth with his disciples across the Kidron valley, where there was a garden, which he and his disciples entered.",JESUS went out with his disciples across the Kidron valley,starts_with_conjunction:when
699,Easter,2,Sunday,,A,,first_reading,Acts 2:42-47,"And they devoted themselves to the apostles' teaching and fellowship, to the breaking of bread and the prayers.",THEY devoted themselves,starts_with_conjunction:and
699,Easter,2,Sunday,,A,,gospel,John 20:19-31,"On the evening of that day, the first day of the week, the doors being shut where the disciples were, for fear of the Jews, Jesus came and stood among them and said to them, ""Peace be with you.""",ON the evening of that first day of the week,
700,Easter,2,Sunday,,B,,first_reading,Acts 4:32-35,"Now the company of those who believed were of one heart and soul, and no one said that any of the things which he possessed was his own, but they had everything in common.",THE community of believers was of one heart and mind,starts_with_conjunction:now
700,Easter,2,Sunday,,B,,gospel,John 20:19-31,"On the evening of that day, the first day of the week, the doors being shut where the disciples were, for fear of the Jews, Jesus came and stood among them and said to them, ""Peace be with you.""",ON the evening of that first day of the week,
701,Easter,2,Sunday,,C,,first_reading,Acts 5:12-16,Now many signs and wonders were done among the people by the hands of the apostles. And they were all together in Solomon's Portico.,MANY signs and wonders were done among the people,starts_with_conjunction:now
701,Easter,2,Sunday,,C,,gospel,John 20:19-31,"On the evening of that day, the first day of the week, the doors being shut where the disciples were, for fear of the Jews, Jesus came and stood among them and said to them, ""Peace be with you.""",ON the evening of that first day of the week,
702,Easter,2,Monday,I/II,,267,first_reading,Acts 4.23-31,When they were released they went to their friends and reported what the chief priests and the elders had said to them.,After Peter and John were released by the rulers and elders,starts_with_conjunction:when
702,Easter,2,Monday,I/II,,267,gospel,John 3.1-8,"Now there was a man of the Pharisees, named Nicodemus, a ruler of the Jews.","Now there was a Pharisee named Nicodemus, a leader of the Jews.",starts_with_conjunction:now
703,Easter,2,Tuesday,I/II,,268,first_reading,Acts 4.32-37,"Now the company of those who believed were of one heart and soul, and no one said that any of the things which he possessed was his own, but they had everything in common.",The whole group of those who believed,starts_with_conjunction:now
703,Easter,2,Tuesday,I/II,,268,gospel,John 3.7b-15,"Do not marvel that I said to you, 'You must be born anew.'","Jesus said to Nicodemus ""Do not be astonished that I said to you",
704,Easter,2,Wednesday,I/II,,269,first_reading,Acts 5.17-26,"But the high priest rose up and all who were with him, that is, the party of the Sadducees, and filled with jealousy",The high priest and all who were with him,starts_with_conjunction:but
704,Easter,2,Wednesday,I/II,,269,gospel,John 3.16-21,"For God so loved the world that he gave his only Son, that whoever believes in him should not perish but have eternal life.","Jesus said to Nicodemus ""God so loved the world that he gave his only Son",starts_with_conjunction:for
705,Easter,2,Thursday,I/II,,270,first_reading,Acts 5.27-33,"And when they had brought them, they set them before the council. And the high priest questioned them,",When the temple police had brought the apostles,starts_with_conjunction:and
705,Easter,2,Thursday,I/II,,270,gospel,John 3.31-36,"He who comes from above is above all; he who is of the earth belongs to the earth, and of the earth he speaks; he who comes from heaven is above all.","Jesus said to Nicodemus ""The one who comes from above is above all",starts_with_pronoun:he
706,Easter,2,Friday,I/II,,271,first_reading,Acts 5.34-42,"But a Pharisee in the council named Gamali-el, a teacher of the law, held in honor by all the people, stood up and ordered the men to be put outside for a while.",The apostles were being questioned by the high priest before the council.,starts_with_conjunction:but
706,Easter,2,Friday,I/II,,271,gospel,John 6.1-15,"After this Jesus went to the other side of the Sea of Galilee, which is the Sea of Tiberi-as.",Jesus went to the other side of the Sea of Galilee,continuation_marker
707,Easter,2,Saturday,I/II,,272,gospel,John 6.16-21,"When evening came, his disciples went down to the sea,",,starts_with_conjunction:when
708,Easter,3,Sunday,,A,,first_reading,"Acts 2:14, 22-33","But Peter, standing with the eleven, lifted up his voice and addressed them, ""Men of Judea and all who dwell in Jerusalem, let this be known to you, and give ear to my words.",THEN Peter stood up with the Eleven,starts_with_conjunction:but
708,Easter,3,Sunday,,A,,gospel,Luke 24:13-35,"That very day two of them were going to a village named Emmaus, about seven miles  from Jerusalem,","THAT very day, the first day of the week",starts_with_pronoun:that
709,Easter,3,Sunday,,B,,first_reading,"Acts 3:13-15, 17-19","The God of Abraham and of Isaac and of Jacob, the God of our fathers, glorified his servant  Jesus, whom you delivered up and denied in the presence of Pilate, when he had decided to release him.",PETER said to the people,
709,Easter,3,Sunday,,B,,gospel,Luke 24:35-48,"Then they told what had happened on the road, and how he was known to them in the breaking of the bread.",THE two disciples recounted what had taken place on the way,starts_with_conjunction:then
710,Easter,3,Sunday,,C,,first_reading,"Acts 5:27-32, 40b-41","And when they had brought them, they set them before the council. And the high priest questioned them,",WHEN the captain and the court officers had brought the apostles in,starts_with_conjunction:and
710,Easter,3,Sunday,,C,,gospel,John 21:1-19 or 21:1-14,[PARSE_ERROR: John 21:1-19 or 21:1-14],"AT that time, Jesus revealed himself again to his disciples at",extraction_failed
711,Easter,3,Monday,I/II,,273,first_reading,Acts 6.8-15,"And Stephen, full of grace and power, did great wonders and signs among the people.","Stephen, full of grace and power",starts_with_conjunction:and
711,Easter,3,Monday,I/II,,273,gospel,John 6.22-29,"On the next day the people who remained on the other side of the sea saw that there had been only one boat there, and that Jesus had not entered the boat with his disciples, but that his disciples had gone away alone.",After Jesus had fed the crowd from the five loaves,
712,Easter,3,Tuesday,I/II,,274,first_reading,Acts 7.51 - 8.1a,"""You stiff-necked people, uncircumcised in heart and ears, you always resist the Holy Spirit. As your fathers did, so do you.",Stephen stood before the council and replied to his accusers,
712,Easter,3,Tuesday,I/II,,274,gospel,John 6.30-35,"So they said to him, ""Then what sign do you do, that we may see, and believe you? What work do you perform?",After Jesus had fed the crowd from the five loaves,starts_with_conjunction:so
713,Easter,3,Wednesday,I/II,,275,first_reading,Acts 8.1b-8,"And Saul was consenting to his death. And on that day a great persecution arose against the church in Jerusalem; and they were all scattered throughout the region of Judea and Samaria, except the apostles.",On the day that Stephen was killed,starts_with_conjunction:and
713,Easter,3,Wednesday,I/II,,275,gospel,John 6.35-40,"Jesus said to them, ""I am the bread of life; he who comes to me shall not hunger, and he who believes in me shall never thirst.",After Jesus had fed the crowd with the five loaves,
714,Easter,3,Thursday,I/II,,276,first_reading,Acts 8.26-40,"But an angel of the Lord said to Philip, ""Rise and go toward the south  to the road that goes down from Jerusalem to Gaza."" This is a desert road.",An angel of the Lord said to Philip,starts_with_conjunction:but
714,Easter,3,Thursday,I/II,,276,gospel,John 6.44-51,No one can come to me unless the Father who sent me draws him; and I will raise him up at the last day.,Those who had been fed by the five loaves,
715,Easter,3,Friday,I/II,,277,first_reading,Acts 9.1-20,"But Saul, still breathing threats and murder against the disciples of the Lord, went to the high priest","Saul, still breathing threats and murder",starts_with_conjunction:but
715,Easter,3,Friday,I/II,,277,gospel,John 6.52-59,"The Jews then disputed among themselves, saying, ""How can this man give us his flesh to eat?""","The Jews disputed among themselves, saying",
716,Easter,3,Saturday,I/II,,68c,gospel,John 6.53,"So Jesus said to them, ""Truly, truly, I say to you, unless you eat the flesh of the Son of man and drink his blood, you have no life in you;",278,starts_with_conjunction:so
717,Easter,4,Sunday,,A,,first_reading,"Acts 2:14a, 36-41","But Peter, standing with the eleven, lifted up his voice and addressed them, ""Men of Judea and all who dwell in Jerusalem, let this be known to you, and give ear to my words.",THEN Peter stood up with the Eleven,starts_with_conjunction:but
717,Easter,4,Sunday,,A,,gospel,John 10:1-10,"""Truly, truly, I say to you, he who does not enter the sheepfold by the door but climbs in by another way, that man is a thief and a robber;","JESUS said: ""Amen, amen, I say to you",
718,Easter,4,Sunday,,B,,first_reading,Acts 4:8-12,"Then Peter, filled with the Holy Spirit, said to them, ""Rulers of the people and elders,","PETER, filled with the Holy Spirit, said",starts_with_conjunction:then
718,Easter,4,Sunday,,B,,gospel,John 10:11-18,I am the good shepherd. The good shepherd lays down his life for the sheep.,"JESUS said: ""I am the good shepherd",
719,Easter,4,Sunday,,C,,first_reading,"Acts 13:14, 43-52",but they passed on from Perga and came to Antioch of Pisidia. And on the sabbath day they went into the synagogue and sat down.,PAUL and Barnabas continued on from Perga,starts_with_conjunction:but; starts_lowercase
719,Easter,4,Sunday,,C,,gospel,John 10:27-30,"My sheep hear my voice, and I know them, and they follow me;","JESUS said: ""My sheep hear my voice",
720,Easter,4,Monday,I/II,,279,first_reading,Acts 11.1-18,Now the apostles and the brethren who were in Judea heard that the Gentiles also had received the word of God.,Now the apostles and the believers who were in Judea,starts_with_conjunction:now
720,Easter,4,Monday,I/II,,279,gospel,John 10.11-18,I am the good shepherd. The good shepherd lays down his life for the sheep.,"Jesus said to the Pharisees ""I am the good shepherd",
721,Easter,4,Tuesday,I/II,,280,first_reading,Acts 11.19-26,"Now those who were scattered because of the persecution that arose over Stephen traveled as far as Phoenicia and Cyprus and Antioch, speaking the word to none except Jews.",Now those who were scattered because of the persecution,starts_with_conjunction:now
721,Easter,4,Tuesday,I/II,,280,gospel,John 10.22-30,It was the feast of the Dedication at Jerusalem;,At that time the festival of the Dedication took place in Jerusalem.,starts_with_pronoun:it
722,Easter,4,Wednesday,I/II,,281,first_reading,Acts 12.24 - 13.5a,But the word of God grew and multiplied.,The word of God continued to advance and gain adherents.,starts_with_conjunction:but
722,Easter,4,Wednesday,I/II,,281,gospel,John 12.44-50,"And Jesus cried out and said, ""He who believes in me, believes not in me but in him who sent me.",Although Jesus had performed so many signs in the presence of the people,starts_with_conjunction:and
723,Easter,4,Thursday,I/II,,282,first_reading,Acts 13.13-25,"Now Paul and his company set sail from Paphos, and came to Perga in Pamphylia. And John left them and returned to Jerusalem;",Paul and his companions set sail from Paphos,starts_with_conjunction:now
723,Easter,4,Thursday,I/II,,282,gospel,John 13.16-20,"Truly, truly, I say to you, a servant  is not greater than his master; nor is he who is sent greater than he who sent him.",After Jesus had washed the feet of the disciples,
724,Easter,4,Friday,I/II,,283,first_reading,Acts 13.26-33,"""Brethren, sons of the family of Abraham, and those among you that fear God, to us has been sent the message of this salvation.",When Paul and his companion reached Antioch,
724,Easter,4,Friday,I/II,,283,gospel,John 14.1-6,"""Let not your hearts be troubled; believe  in God, believe also in me.",Jesus knew that his hour had come to depart from this world,
725,Easter,4,Saturday,I/II,,284,gospel,John 14.7-14,"If you had known me, you would have known my Father also; henceforth you know him and have seen him.""",,
726,Easter,5,Sunday,,A,,first_reading,Acts 6:1-7,"Now in these days when the disciples were increasing in number, the Hellenists murmured against the Hebrews because their widows were neglected in the daily distribution.",AS the number of disciples continued to grow,starts_with_conjunction:now
726,Easter,5,Sunday,,A,,gospel,John 14:1-12,"""Let not your hearts be troubled; believe  in God, believe also in me.","JESUS said to his disciples ""Do not let your hearts be troubled",
727,Easter,5,Sunday,,B,,first_reading,Acts 9:26-31,"And when he had come to Jerusalem he attempted to join the disciples; and they were all afraid of him, for they did not believe that he was a disciple.",WHEN Saul arrived in Jerusalem he tried to join the disciples,starts_with_conjunction:and
727,Easter,5,Sunday,,B,,gospel,John 15:1-8,"""I am the true vine, and my Father is the vinedresser.","JESUS said to his disciples ""I am the true vine, and my Father is the vine grower",
728,Easter,5,Sunday,,C,,first_reading,Acts 14:21-27,"When they had preached the gospel to that city and had made many disciples, they returned to Lystra and to Iconium and to Antioch,",AFTER Paul and Barnabas had proclaimed the good news,starts_with_conjunction:when
728,Easter,5,Sunday,,C,,gospel,"John 13:31-33a, 34-35","When he had gone out, Jesus said, ""Now is the Son of man glorified, and in him God is glorified;","WHEN Judas had left them, Jesus said",starts_with_conjunction:when
729,Easter,5,Monday,I/II,,285,first_reading,Acts 14.5-18,"When an attempt was made by both Gentiles and Jews, with their rulers, to molest them and to stone them,",At Iconium Paul and Barnabas spoke in such a way,starts_with_conjunction:when
729,Easter,5,Monday,I/II,,285,gospel,John 14.21-26,"He who has my commandments and keeps them, he it is who loves me; and he who loves me will be loved by my Father, and I will love him and manifest myself to him.""",Before the festival of the Passover,starts_with_pronoun:he
730,Easter,5,Tuesday,I/II,,286,first_reading,Acts 14.19-28,"But Jews came there from Antioch and Iconium; and having persuaded the people, they stoned Paul and dragged him out of the city, supposing that he was dead.",While Paul and Barnabas were at Lystra,starts_with_conjunction:but
730,Easter,5,Tuesday,I/II,,286,gospel,John 14.27-31a,"Peace I leave with you; my peace I give to you; not as the world gives do I give to you. Let not your hearts be troubled, neither let them be afraid.",When the hour had come to depart from this world,
731,Easter,5,Wednesday,I/II,,287,first_reading,Acts 15.1-6,"But some men came down from Judea and were teaching the brethren, ""Unless you are circumcised according to the custom of Moses, you cannot be saved.""",Certain individuals came down from Judea and were teaching the brothers,starts_with_conjunction:but
731,Easter,5,Wednesday,I/II,,287,gospel,John 15.1-8,"""I am the true vine, and my Father is the vinedresser.",When the hour had come to depart from this world and go to the Father,
732,Easter,5,Thursday,I/II,,288,first_reading,Acts 15.7-21,"And after there had been much debate, Peter rose and said to them, ""Brethren, you know that in the early days God made choice among you, that by my mouth the Gentiles should hear the word of the gospel and believe.",The apostles and the elders met together,starts_with_conjunction:and
732,Easter,5,Thursday,I/II,,288,gospel,John 15.9-11,"As the Father has loved me, so have I loved you; abide in my love.",Before the festival of the Passover,
733,Easter,5,Friday,I/II,,289,first_reading,Acts 15.22-31,"Then it seemed good to the apostles and the elders, with the whole church, to choose men from among them and send them to Antioch with Paul and Barnabas. They sent Judas called Barsabbas, and Silas, leading men among the brethren,",The apostles and the elders,starts_with_conjunction:then
733,Easter,5,Friday,I/II,,289,gospel,John 15.12-17,"""This is my commandment, that you love one another as I have loved you.",Before the hour had come to depart from this world,
735,Easter,6,Sunday,,A,,first_reading,"Acts 8:5-8, 14-17","Philip went down to a city of Samaria, and proclaimed to them the Christ.",PHILIP went down to the city of Samaria,
735,Easter,6,Sunday,,A,,gospel,John 14:15-21,"""If you love me, you will keep my commandments.","JESUS said to his disciples ""If you love me, you will keep my commandments",
736,Easter,6,Sunday,,B,,first_reading,"Acts 10:25-26, 34-35, 44-48","When Peter entered, Cornelius met him and fell down at his feet and worshiped him.","WHEN Peter entered, Cornelius met him",starts_with_conjunction:when
736,Easter,6,Sunday,,B,,gospel,John 15:9-17,"As the Father has loved me, so have I loved you; abide in my love.","JESUS said to his disciples ""As the Father loves me, so I also love you",
737,Easter,6,Sunday,,C,,first_reading,"Acts 15:1-2, 22-29","But some men came down from Judea and were teaching the brethren, ""Unless you are circumcised according to the custom of Moses, you cannot be saved.""",SOME who had come down from Judea were instructing the brothers,starts_with_conjunction:but
737,Easter,6,Sunday,,C,,gospel,John 14:23-29,"Jesus answered him, ""If a man loves me, he will keep my word, and my Father will love him, and we will come to him and make our home with him.","JESUS said to his disciples ""Whoever loves me will keep my word",
738,Easter,6,Monday,I/II,,291,first_reading,Acts 16.11-15,"Setting sail therefore from Troas, we made a direct voyage to Samothrace, and the following day to Ne-apolis,",With Paul we set sail from Troas,
738,Easter,6,Monday,I/II,,291,gospel,John 15.26 - 16.4a,"But when the Counselor comes, whom I shall send to you from the Father, even the Spirit of truth, who proceeds from the Father, he will bear witness to me;",When Jesus knew that his hour had come to depart from this world,starts_with_conjunction:but
739,Easter,6,Tuesday,I/II,,292,first_reading,Acts 16.22-34,The crowd joined in attacking them; and the magistrates tore the garments off them and gave orders to beat them with rods.,While Paul and Silas were in Philippi,
739,Easter,6,Tuesday,I/II,,292,gospel,John 16.5-11,"But now I am going to him who sent me; yet none of you asks me, 'Where are you going?'",When Jesus knew that his hour had come to depart from this world,starts_with_conjunction:but
740,Easter,6,Wednesday,I/II,,293,first_reading,"Acts 17.15, 22 - 18.1","Those who conducted Paul brought him as far as Athens; and receiving a command for Silas and Timothy to come to him as soon as possible, they departed.",Those who conducted Paul brought him as far as Athens,starts_with_pronoun:those; relative_clause_start
740,Easter,6,Wednesday,I/II,,293,gospel,John 16.12-15,"""I have yet many things to say to you, but you cannot bear them now.",When Jesus knew that his hour had come to depart from this world,
741,Easter,6,Thursday,I/II,,294,first_reading,Acts 18.1-8,After this he left Athens and went to Corinth.,Paul left Athens and went to Corinth.,continuation_marker
741,Easter,6,Thursday,I/II,,294,gospel,John 16.16-20,"""A little while, and you will see me no more; again a little while, and you will see me.""",When Jesus knew that his hour had come to depart from this world,
742,Easter,6,Friday,I/II,,295,first_reading,Acts 18.9-18,"And the Lord said to Paul one night in a vision, ""Do not be afraid, but speak and do not be silent;",At Corinth one night the Lord said to Paul in a vision,starts_with_conjunction:and
742,Easter,6,Friday,I/II,,295,gospel,John 16.20-23a,"Truly, truly, I say to you, you will weep and lament, but the world will rejoice; you will be sorrowful, but your sorrow will turn into joy.",When Jesus knew that his hour had come to depart from this world,
744,Easter,7,Sunday,,A,,first_reading,Acts 1:12-14,"Then they returned to Jerusalem from the mount called Olivet, which is near Jerusalem, a sabbath day's journey away;",AFTER Jesus had been taken up to heaven the apostles,starts_with_conjunction:then
744,Easter,7,Sunday,,A,,gospel,John 17:1-11a,"When Jesus had spoken these words, he lifted up his eyes to heaven and said, ""Father, the hour has come; glorify thy Son that the Son may glorify thee,",JESUS raised his eyes to heaven and said,starts_with_conjunction:when
745,Easter,7,Sunday,,B,,first_reading,"Acts 1:15-17, 20a, 20c-26","In those days Peter stood up among the brethren (the company of persons was in all about a hundred and twenty), and said,",PETER stood up in the midst of the brothers,
745,Easter,7,Sunday,,B,,gospel,John 17:11b-19,"And now I am no more in the world, but they are in the world, and I am coming to thee. Holy Father, keep them in thy name, which thou hast given me, that they may be one, even as we are one.","LIFTING up his eyes to heaven, Jesus prayed saying",starts_with_conjunction:and
746,Easter,7,Sunday,,C,,first_reading,Acts 2:1-11,"When the day of Pentecost had come, they were all together in one place.","STEPHEN, filled with the Holy Spirit",starts_with_conjunction:when
