row,season,week,day,weekday_cycle,sunday_cycle,lectionary_number,type,reference,first_verse_text,current_incipit,flag_reason
385,Ordinary Time,8,Wednesday,I,,349,gospel,Mark 10.32-45,"And they were on the road, going up to Jerusalem, and Jesus was walking ahead of them; and they were amazed, and those who followed were afraid. And taking the twelve again, he began to tell them what was to happen to him,","Jesus and the disciples were on the road, going up to Jerusalem",starts_with_conjunction:and
386,Ordinary Time,8,Wednesday,I,,349,gospel,Mark 10.32-45,"And they were on the road, going up to Jerusalem, and Jesus was walking ahead of them; and they were amazed, and those who followed were afraid. And taking the twelve again, he began to tell them what was to happen to him,","Jesus and the disciples were on the road, going up to Jerusalem",starts_with_conjunction:and
389,Ordinary Time,8,Wednesday,II,,349,gospel,Mark 10.32-45,"And they were on the road, going up to Jerusalem, and Jesus was walking ahead of them; and they were amazed, and those who followed were afraid. And taking the twelve again, he began to tell them what was to happen to him,","Jesus and the disciples were on the road, going up to Jerusalem",starts_with_conjunction:and
390,Ordinary Time,8,Wednesday,II,,349,gospel,Mark 10.32-45,"And they were on the road, going up to Jerusalem, and Jesus was walking ahead of them; and they were amazed, and those who followed were afraid. And taking the twelve again, he began to tell them what was to happen to him,","Jesus and the disciples were on the road, going up to Jerusalem",starts_with_conjunction:and
391,Ordinary Time,8,Thursday,I,,350,gospel,Mark 10.46-52,"And they came to Jericho; and as he was leaving Jericho with his disciples and a great multitude, Bartimaeus, a blind beggar, the son of Timaeus, was sitting by the roadside.",Jesus and his disciples came to Jericho.,starts_with_conjunction:and
392,Ordinary Time,8,Thursday,I,,350,gospel,Mark 10.46-52,"And they came to Jericho; and as he was leaving Jericho with his disciples and a great multitude, Bartimaeus, a blind beggar, the son of Timaeus, was sitting by the roadside.",Jesus and his disciples came to Jericho.,starts_with_conjunction:and
395,Ordinary Time,8,Thursday,II,,350,gospel,Mark 10.46-52,"And they came to Jericho; and as he was leaving Jericho with his disciples and a great multitude, Bartimaeus, a blind beggar, the son of Timaeus, was sitting by the roadside.",Jesus and his disciples came to Jericho.,starts_with_conjunction:and
396,Ordinary Time,8,Thursday,II,,350,gospel,Mark 10.46-52,"And they came to Jericho; and as he was leaving Jericho with his disciples and a great multitude, Bartimaeus, a blind beggar, the son of Timaeus, was sitting by the roadside.",Jesus and his disciples came to Jericho.,starts_with_conjunction:and
397,Ordinary Time,8,Friday,I,,351,gospel,Mark 11.11-25,"And he entered Jerusalem, and went into the temple; and when he had looked round at everything, as it was already late, he went out to Bethany with the twelve.",After his triumphant entry into Jerusalem,starts_with_conjunction:and
398,Ordinary Time,8,Friday,I,,351,gospel,Mark 11.11-25,"And he entered Jerusalem, and went into the temple; and when he had looked round at everything, as it was already late, he went out to Bethany with the twelve.",After his triumphant entry into Jerusalem,starts_with_conjunction:and
401,Ordinary Time,8,Friday,II,,351,gospel,Mark 11.11-25,"And he entered Jerusalem, and went into the temple; and when he had looked round at everything, as it was already late, he went out to Bethany with the twelve.",After his triumphant entry into Jerusalem,starts_with_conjunction:and
402,Ordinary Time,8,Friday,II,,351,gospel,Mark 11.11-25,"And he entered Jerusalem, and went into the temple; and when he had looked round at everything, as it was already late, he went out to Bethany with the twelve.",After his triumphant entry into Jerusalem,starts_with_conjunction:and
410,Ordinary Time,9,Sunday,,B,,gospel,Mark 2:23-3:6 or 2:23-28,[PARSE_ERROR: Mark 2:23-3:6 or 2:23-28],AS Jesus was passing through a field of grain on the sabbath,extraction_failed
412,Ordinary Time,9,Monday,I,,353,gospel,Mark 12.1-12,"And he began to speak to them in parables. ""A man planted a vineyard, and set a hedge around it, and dug a pit for the wine press, and built a tower, and let it out to tenants, and went into another country.",Jesus began to speak to the high priests and the scribes in parables.,starts_with_conjunction:and
413,Ordinary Time,9,Monday,I,,353,gospel,Mark 12.1-12,"And he began to speak to them in parables. ""A man planted a vineyard, and set a hedge around it, and dug a pit for the wine press, and built a tower, and let it out to tenants, and went into another country.",Jesus began to speak to the high priests and the scribes in parables.,starts_with_conjunction:and
435,Ordinary Time,9,Monday,II,,353,gospel,Mark 12.1-12,"And he began to speak to them in parables. ""A man planted a vineyard, and set a hedge around it, and dug a pit for the wine press, and built a tower, and let it out to tenants, and went into another country.",Jesus began to speak to the high priests and the scribes in parables.,starts_with_conjunction:and
436,Ordinary Time,9,Monday,II,,353,gospel,Mark 12.1-12,"And he began to speak to them in parables. ""A man planted a vineyard, and set a hedge around it, and dug a pit for the wine press, and built a tower, and let it out to tenants, and went into another country.",Jesus began to speak to the high priests and the scribes in parables.,starts_with_conjunction:and
437,Ordinary Time,9,Tuesday,I,,354,gospel,Mark 12.13-17,"And they sent to him some of the Pharisees and some of the Herodi-ans, to entrap him in his talk.",Some Pharisees and some Herodians were sent to Jesus,starts_with_conjunction:and
438,Ordinary Time,9,Tuesday,I,,354,gospel,Mark 12.13-17,"And they sent to him some of the Pharisees and some of the Herodi-ans, to entrap him in his talk.",Some Pharisees and some Herodians were sent to Jesus,starts_with_conjunction:and
462,Ordinary Time,9,Tuesday,II,,354,first_reading,"2 Peter 3.12-15a, 17-18","waiting for and hastening  the coming of the day of God, because of which the heavens will be kindled and dissolved, and the elements will melt with fire!",Beloved what sort of persons should you be,starts_lowercase
462,Ordinary Time,9,Tuesday,II,,354,gospel,Mark 12.13-17,"And they sent to him some of the Pharisees and some of the Herodi-ans, to entrap him in his talk.",Some Pharisees and some Herodians were sent to Jesus,starts_with_conjunction:and
463,Ordinary Time,9,Tuesday,II,,354,first_reading,"2 Peter 3.12-15a, 17-18","waiting for and hastening  the coming of the day of God, because of which the heavens will be kindled and dissolved, and the elements will melt with fire!",Beloved what sort of persons should you be,starts_lowercase
463,Ordinary Time,9,Tuesday,II,,354,gospel,Mark 12.13-17,"And they sent to him some of the Pharisees and some of the Herodi-ans, to entrap him in his talk.",Some Pharisees and some Herodians were sent to Jesus,starts_with_conjunction:and
464,Ordinary Time,9,Wednesday,I,,355,first_reading,"Tobit 3.1-6a, 7-10a, 11-13, 15b-17a","Then in my grief I wept, and I prayed in anguish, saying,","Tobit, who was blind and ridiculed by his neighbours",starts_with_conjunction:then
464,Ordinary Time,9,Wednesday,I,,355,gospel,Mark 12.18-27,"And Sadducees came to him, who say that there is no resurrection; and they asked him a question, saying,","Some Sadducees, who say there is no resurrection",starts_with_conjunction:and
465,Ordinary Time,9,Wednesday,I,,355,first_reading,"Tobit 3.1-6a, 7-10a, 11-13, 15b-17a","Then in my grief I wept, and I prayed in anguish, saying,","Tobit, who was blind and ridiculed by his neighbours",starts_with_conjunction:then
465,Ordinary Time,9,Wednesday,I,,355,gospel,Mark 12.18-27,"And Sadducees came to him, who say that there is no resurrection; and they asked him a question, saying,","Some Sadducees, who say there is no resurrection",starts_with_conjunction:and
490,Ordinary Time,9,Wednesday,II,,355,gospel,Mark 12.18-27,"And Sadducees came to him, who say that there is no resurrection; and they asked him a question, saying,","Some Sadducees, who say there is no resurrection",starts_with_conjunction:and
491,Ordinary Time,9,Wednesday,II,,355,gospel,Mark 12.18-27,"And Sadducees came to him, who say that there is no resurrection; and they asked him a question, saying,","Some Sadducees, who say there is no resurrection",starts_with_conjunction:and
492,Ordinary Time,9,Thursday,I,,356,first_reading,"Tobit 4.20; 5.4; 6.10-11b; 7.1, 9-16; 8.1, 4-9",And now let me explain to you about the ten talents of silver which I left in trust with Gabael the son of Gabrias at Rages in Media.,"Tobit called his son, Tobias, and said to him",starts_with_conjunction:and
492,Ordinary Time,9,Thursday,I,,356,gospel,Mark 12.28-34,"And one of the scribes came up and heard them disputing with one another, and seeing that he answered them well, asked him, ""Which commandment is the first of all?""",One of the scribes came near to Jesus and asked him,starts_with_conjunction:and
493,Ordinary Time,9,Thursday,I,,356,first_reading,"Tobit 4.20; 5.4; 6.10-11b; 7.1, 9-16; 8.1, 4-9",And now let me explain to you about the ten talents of silver which I left in trust with Gabael the son of Gabrias at Rages in Media.,"Tobit called his son, Tobias, and said to him",starts_with_conjunction:and
493,Ordinary Time,9,Thursday,I,,356,gospel,Mark 12.28-34,"And one of the scribes came up and heard them disputing with one another, and seeing that he answered them well, asked him, ""Which commandment is the first of all?""",One of the scribes came near to Jesus and asked him,starts_with_conjunction:and
519,Ordinary Time,9,Thursday,II,,356,gospel,Mark 12.28-34,"And one of the scribes came up and heard them disputing with one another, and seeing that he answered them well, asked him, ""Which commandment is the first of all?""",One of the scribes came near to Jesus and asked him,starts_with_conjunction:and
520,Ordinary Time,9,Thursday,II,,356,gospel,Mark 12.28-34,"And one of the scribes came up and heard them disputing with one another, and seeing that he answered them well, asked him, ""Which commandment is the first of all?""",One of the scribes came near to Jesus and asked him,starts_with_conjunction:and
521,Ordinary Time,9,Friday,I,,357,first_reading,Tobit 11.5-15,Now Anna sat looking intently down the road for her son.,"Tobit's wife, Anna, sat looking intently down the road",starts_with_conjunction:now
521,Ordinary Time,9,Friday,I,,357,gospel,Mark 12.35-37,"And as Jesus taught in the temple, he said, ""How can the scribes say that the Christ is the son of David?","While Jesus was teaching in the temple, he said",starts_with_conjunction:and
522,Ordinary Time,9,Friday,I,,357,first_reading,Tobit 11.5-15,Now Anna sat looking intently down the road for her son.,"Tobit's wife, Anna, sat looking intently down the road",starts_with_conjunction:now
522,Ordinary Time,9,Friday,I,,357,gospel,Mark 12.35-37,"And as Jesus taught in the temple, he said, ""How can the scribes say that the Christ is the son of David?","While Jesus was teaching in the temple, he said",starts_with_conjunction:and
545,Ordinary Time,9,Friday,II,,357,first_reading,2 Timothy 3.10-17,"Now you have observed my teaching, my conduct, my aim in life, my faith, my patience, my love, my steadfastness,","You have observed my teaching, my conduct, my aim in life",starts_with_conjunction:now
545,Ordinary Time,9,Friday,II,,357,gospel,Mark 12.35-37,"And as Jesus taught in the temple, he said, ""How can the scribes say that the Christ is the son of David?","While Jesus was teaching in the temple, he said",starts_with_conjunction:and
546,Ordinary Time,9,Friday,II,,357,first_reading,2 Timothy 3.10-17,"Now you have observed my teaching, my conduct, my aim in life, my faith, my patience, my love, my steadfastness,","You have observed my teaching, my conduct, my aim in life",starts_with_conjunction:now
546,Ordinary Time,9,Friday,II,,357,gospel,Mark 12.35-37,"And as Jesus taught in the temple, he said, ""How can the scribes say that the Christ is the son of David?","While Jesus was teaching in the temple, he said",starts_with_conjunction:and
575,Ordinary Time,10,Sunday,,B,,first_reading,Gen 3:9-15,"But the LORD God called to the man, and said to him, ""Where are you?""","AFTER the man, Adam, had eaten of the tree",starts_with_conjunction:but
575,Ordinary Time,10,Sunday,,B,,gospel,Mark 3:20-35,"and the crowd came together again, so that they could not even eat.",JESUS came home with his disciples.,starts_with_conjunction:and; starts_lowercase
576,Ordinary Time,10,Sunday,,C,,first_reading,1 Kgs 17:17-24,"After this the son of the woman, the mistress of the house, became ill; and his illness was so severe that there was no breath left in him.",ELIJAH went to Zarephath of Sidon to the house of a widow.,continuation_marker
577,Ordinary Time,11,Sunday,,A,,first_reading,Exod 19:2-6a,"And when they set out from Rephidim and came into the wilderness of Sinai, they encamped in the wilderness; and there Israel encamped before the mountain.","IN those days, the Israelites came to the desert of Sinai and pitched camp.",starts_with_conjunction:and
577,Ordinary Time,11,Sunday,,A,,gospel,Matt 9:36-10:8,"When he saw the crowds, he had compassion for them, because they were harassed and helpless, like sheep without a shepherd.","AT the sight of the crowds, Jesus' heart was moved with pity for them",starts_with_conjunction:when
578,Ordinary Time,11,Sunday,,B,,first_reading,Ez 17:22-24,"Thus says the Lord GOD: ""I myself will take a sprig from the lofty top of the cedar, and will set it out; I will break off from the topmost of its young twigs a tender one, and I myself will plant it upon a high and lofty mountain;","THUS says the Lord GOD I, too, will take from the crest of the cedar",starts_with_conjunction:thus
578,Ordinary Time,11,Sunday,,B,,gospel,Mark 4:26-34,"And he said, ""The kingdom of God is as if a man should scatter seed upon the ground,","JESUS said to the crowds ""This is how it is with the kingdom of God",starts_with_conjunction:and
579,Ordinary Time,11,Sunday,,C,,gospel,Luke 7:36-8:3 or 7:36-50,[PARSE_ERROR: Luke 7:36-8:3 or 7:36-50],A PHARISEE invited Jesus to dine with him,extraction_failed
580,Ordinary Time,12,Sunday,,A,,first_reading,Jer 20:10-13,"For I hear many whispering. Terror is on every side! ""Denounce him! Let  us denounce him!"" say all my familiar friends, watching for my fall. ""Perhaps he will be deceived, then we can overcome him, and take our revenge on him.""",JEREMIAH said,starts_with_conjunction:for
581,Ordinary Time,12,Sunday,,B,,first_reading,"Job 38:1, 8-11",Then the LORD answered Job out of the whirlwind:,THE Lord addressed Job out of the storm and said,starts_with_conjunction:then
581,Ordinary Time,12,Sunday,,B,,gospel,Mark 4:35-41,"On that day, when evening had come, he said to them, ""Let us go across to the other side.""","ON that day, as evening drew on, Jesus said to his disciples",continuation_marker
582,Ordinary Time,12,Sunday,,C,,gospel,Luke 9:18-24,"Now it happened that as he was praying alone the disciples were with him; and he asked them, ""Who do the people say that I am?""",ONCE when Jesus was praying in solitude,starts_with_conjunction:now
583,Ordinary Time,13,Sunday,,A,,gospel,Matt 10:37-42,He who loves father or mother more than me is not worthy of me; and he who loves son or daughter more than me is not worthy of me;,"JESUS said to his apostles ""Whoever loves father or mother more than me is not worthy of me",starts_with_pronoun:he
584,Ordinary Time,13,Sunday,,B,,first_reading,Wis 1:13-15; 2:23-24,"because God did not make death,",GOD did not make death,starts_lowercase
584,Ordinary Time,13,Sunday,,B,,gospel,"Mark 5:21-43 or 5:21-24, 35b-43","While he was still speaking, there came from the ruler's house some who said, ""Your daughter is dead. Why trouble the Teacher any further?""",WHEN Jesus had crossed again in the boat,starts_with_conjunction:while
585,Ordinary Time,13,Sunday,,C,,first_reading,"1 Kgs 19:16b, 19-21",and Jehu the son of Nimshi you shall anoint to be king over Israel; and Elisha the son of Shaphat of Abel-meholah you shall anoint to be prophet in your place.,THE Lord said to Elijah,starts_with_conjunction:and; starts_lowercase
585,Ordinary Time,13,Sunday,,C,,gospel,Luke 9:51-62,"When the days drew near for him to be received up, he set his face to go to Jerusalem.",WHEN the days for Jesus' being taken up were fulfilled,starts_with_conjunction:when
587,Ordinary Time,14,Sunday,,B,,first_reading,Ez 2:2-5,"And when he spoke to me, the Spirit entered into me and set me upon my feet; and I heard him speaking to me.","AS the LORD spoke to me, the spirit entered into me",starts_with_conjunction:and
587,Ordinary Time,14,Sunday,,B,,gospel,Mark 6:1-6,He went away from there and came to his own country; and his disciples followed him.,"JESUS departed from there and came to his native place, accompanied by",starts_with_pronoun:he
588,Ordinary Time,14,Sunday,,C,,gospel,"Luke 10:1-12, 17-20 or 10:1-9","After this the Lord appointed seventy  others, and sent them on ahead of him, two by two, into every town and place where he himself was about to come.",AT that time the Lord appointed seventy-two others,continuation_marker
589,Ordinary Time,15,Sunday,,A,,gospel,Matt 13:1-23 or 13:1-9,[PARSE_ERROR: Matt 13:1-23 or 13:1-9],"ON that day, Jesus went out of the house and sat down by the sea.",extraction_failed
590,Ordinary Time,15,Sunday,,B,,first_reading,Am 7:12-15,"And Amaziah said to Amos, ""O seer, go, flee away to the land of Judah, and eat bread there, and prophesy there;","AMAZIAH, priest of Bethel, said to Amos",starts_with_conjunction:and
590,Ordinary Time,15,Sunday,,B,,gospel,Mark 6:7-13,"And he called to him the twelve, and began to send them out two by two, and gave them authority over the unclean spirits.",JESUS summoned the Twelve and began to send them out two by two,starts_with_conjunction:and
591,Ordinary Time,15,Sunday,,C,,first_reading,Deut 30:10-14,"if you obey the voice of the LORD your God, to keep his commandments and his statutes which are written in this book of the law, if you turn to the LORD your God with all your heart and with all your soul.","MOSES said to the people ""If only you would heed the voice of the LORD, your God",starts_lowercase
591,Ordinary Time,15,Sunday,,C,,gospel,Luke 10:25-37,"And behold, a lawyer stood up to put him to the test, saying, ""Teacher, what shall I do to inherit eternal life?""",THERE was a scholar of the law who stood up to test him and said,starts_with_conjunction:and
592,Ordinary Time,16,Sunday,,A,,first_reading,"Wis 12:13, 16-19","For neither is there any god besides thee,",THERE is no god besides you who have the care of all,starts_with_conjunction:for
592,Ordinary Time,16,Sunday,,A,,gospel,Matt 13:24-43 or 13:24-30,[PARSE_ERROR: Matt 13:24-43 or 13:24-30],"JESUS proposed another parable to the crowds, saying",extraction_failed
594,Ordinary Time,16,Sunday,,C,,first_reading,Gen 18:1-10a,"And the LORD appeared to him by the oaks of Mamre, as he sat at the door of his tent in the heat of the day.",THE LORD appeared to Abraham by the terebinth of Mamre,starts_with_conjunction:and
594,Ordinary Time,16,Sunday,,C,,gospel,Luke 10:38-42,"Now as they went on their way, he entered a village; and a woman named Martha received him into her house.",JESUS entered a village,starts_with_conjunction:now
595,Ordinary Time,17,Sunday,,A,,gospel,Luke 13:44-52 or 13:44-46,[PARSE_ERROR: Luke 13:44-52 or 13:44-46],"JESUS said to his disciples ""The kingdom of heaven is like a treasure buried in a field",extraction_failed
596,Ordinary Time,17,Sunday,,B,,gospel,John 6:1-15,"After this Jesus went to the other side of the Sea of Galilee, which is the Sea of Tiberi-as.",JESUS went across the Sea of Galilee.,continuation_marker
597,Ordinary Time,17,Sunday,,C,,first_reading,Gen 18:20-32,"Then the LORD said, ""Because the outcry against Sodom and Gomorrah is great and their sin is very grave,","IN those days, the LORD said: ""The outcry against Sodom and Gomorrah",starts_with_conjunction:then
597,Ordinary Time,17,Sunday,,C,,gospel,Luke 11:1-13,"He was praying in a certain place, and when he ceased, one of his disciples said to him, ""Lord, teach us to pray, as John taught his disciples.""","JESUS was praying in a certain place, and when he had finished",starts_with_pronoun:he
598,Ordinary Time,18,Sunday,,A,,gospel,Matt 14:13-21,"Now when Jesus heard this, he withdrew from there in a boat to a lonely place apart. But when the crowds heard it, they followed him on foot from the towns.",WHEN Jesus heard of the death of John the Baptist,starts_with_conjunction:now
599,Ordinary Time,18,Sunday,,B,,first_reading,"Exod 16:2-4, 12-15","And the whole congregation of the people of Israel murmured against Moses and Aaron in the wilderness,",THE whole Israelite community grumbled against Moses and Aaron.,starts_with_conjunction:and
599,Ordinary Time,18,Sunday,,B,,gospel,John 6:24-35,"So when the people saw that Jesus was not there, nor his disciples, they themselves got into the boats and went to Caperna-um, seeking Jesus.",WHEN the crowd saw that neither Jesus nor his disciples were there,starts_with_conjunction:so
600,Ordinary Time,18,Sunday,,C,,first_reading,Eccl 1:2; 2:21-23,[BOOK_NOT_FOUND: Eccl],"VANITY of vanities, says Qoheleth",extraction_failed
601,Ordinary Time,19,Sunday,,A,,first_reading,"1 Kgs 19:9a, 11-13a","And there he came to a cave, and lodged there; and behold, the word of the LORD came to him, and he said to him, ""What are you doing here, Elijah?""","AT the mountain of God, Horeb",starts_with_conjunction:and
601,Ordinary Time,19,Sunday,,A,,gospel,Matt 14:22-33,"Then he made the disciples get into the boat and go before him to the other side, while he dismissed the crowds.","AFTER he had fed the people, Jesus made the disciples get into a boat",starts_with_conjunction:then
602,Ordinary Time,19,Sunday,,B,,first_reading,1 Kgs 19:4-8,"But he himself went a day's journey into the wilderness, and came and sat down under a broom tree; and he asked that he might die, saying, ""It is enough; now, O LORD, take away my life; for I am no better than my fathers.""",ELIJAH went a day's journey into the desert,starts_with_conjunction:but
603,Ordinary Time,19,Sunday,,C,,first_reading,Wis 18:6-9,"That night was made known beforehand to our fathers,",THE night of the passover was known beforehand to our fathers,starts_with_pronoun:that
603,Ordinary Time,19,Sunday,,C,,gospel,Luke 12:32-48 or 12:35-40,[PARSE_ERROR: Luke 12:32-48 or 12:35-40],"JESUS said to his disciples ""Do not be afraid any longer, little flock",extraction_failed
604,Ordinary Time,20,Sunday,,A,,first_reading,"Isa 56:1, 6-7","Thus says the LORD: ""Keep justice, and do righteousness, for soon my salvation will come, and my deliverance be revealed.","THUS says the LORD Observe what is right, do what is just",starts_with_conjunction:thus
604,Ordinary Time,20,Sunday,,A,,gospel,Matt 15:21-28,And Jesus went away from there and withdrew to the district of Tyre and Sidon.,"AT that time, Jesus withdrew to the region of Tyre and Sidon.",starts_with_conjunction:and
605,Ordinary Time,20,Sunday,,B,,first_reading,Prv 9:1-6,[BOOK_NOT_FOUND: Prv],WISDOM has built her house,extraction_failed
606,Ordinary Time,20,Sunday,,C,,first_reading,"Jer 38:4-6, 8-10","Then the princes said to the king, ""Let this man be put to death, for  he is weakening the hands of the soldiers who are left in this city, and the hands of all the people, by speaking such words to them. For this man is not seeking the welfare of this people, but their harm.""","IN those days, the princes said to the king",starts_with_conjunction:then
606,Ordinary Time,20,Sunday,,C,,gospel,John 12:49-53,For I have not spoken on my own authority; the Father who sent me has himself given me commandment what to say and what to speak.,"JESUS said to his disciples ""I have come to set the earth on fire",starts_with_conjunction:for
607,Ordinary Time,21,Sunday,,A,,gospel,Matt 16:13-20,"Now when Jesus came into the district of Caesarea Philippi, he asked his disciples, ""Who do men say that the Son of man is?""",JESUS went into the region of Caesarea Philippi and,starts_with_conjunction:now
608,Ordinary Time,21,Sunday,,B,,first_reading,"Jos 24:1-2a, 15-17, 18b",[BOOK_NOT_FOUND: Jos],JOSHUA gathered together all the tribes of Israel at Shechem,extraction_failed
609,Ordinary Time,21,Sunday,,C,,gospel,Luke 13:22-30,"He went on his way through towns and villages, teaching, and journeying toward Jerusalem.",JESUS passed through towns and villages,starts_with_pronoun:he
611,Ordinary Time,22,Sunday,,B,,gospel,"Mark 7:1-8, 14-15, 21-23","Now when the Pharisees gathered together to him, with some of the scribes, who had come from Jerusalem,",WHEN the Pharisees with some scribes who had come from Jerusalem,starts_with_conjunction:now
614,Ordinary Time,23,Sunday,,B,,gospel,Mark 7:31-37,"Then he returned from the region of Tyre, and went through Sidon to the Sea of Galilee, through the region of the Decapolis.",AGAIN Jesus left the district of Tyre,starts_with_conjunction:then
615,Ordinary Time,23,Sunday,,C,,first_reading,Wis 9:13-18b,For what man can learn the counsel of God?,WHO can know God's counsel,starts_with_conjunction:for
615,Ordinary Time,23,Sunday,,C,,gospel,Luke 14:25-33,"Now great multitudes accompanied him; and he turned and said to them,",GREAT crowds were traveling with Jesus,starts_with_conjunction:now
616,Ordinary Time,24,Sunday,,A,,gospel,Matt 18:21-35,"Then Peter came up and said to him, ""Lord, how often shall my brother sin against me, and I forgive him? As many as seven times?""",PETER approached Jesus and asked him,starts_with_conjunction:then
617,Ordinary Time,24,Sunday,,B,,gospel,Mark 8:27-35,"And Jesus went on with his disciples, to the villages of Caesarea Philippi; and on the way he asked his disciples, ""Who do men say that I am?""",JESUS and his disciples set out,starts_with_conjunction:and
618,Ordinary Time,24,Sunday,,C,,first_reading,"Exod 32:7-11, 13-14","And the LORD said to Moses, ""Go down; for your people, whom you brought up out of the land of Egypt, have corrupted themselves;",THE LORD said to Moses,starts_with_conjunction:and
618,Ordinary Time,24,Sunday,,C,,gospel,Luke 15:1-32 or 15:1-10,[PARSE_ERROR: Luke 15:1-32 or 15:1-10],TAX collectors and sinners were all drawing near to listen to Jesus,extraction_failed
619,Ordinary Time,24,Sunday,,C,,first_reading,"Exod 32:7-11, 13-14","And the LORD said to Moses, ""Go down; for your people, whom you brought up out of the land of Egypt, have corrupted themselves;",THE LORD said to Moses,starts_with_conjunction:and
619,Ordinary Time,24,Sunday,,C,,gospel,Luke 15:1-10,Now the tax collectors and sinners were all drawing near to hear him.,TAX collectors and sinners were all drawing near to listen to Jesus,starts_with_conjunction:now
621,Ordinary Time,25,Sunday,,B,,gospel,Mark 9:30-37,They went on from there and passed through Galilee. And he would not have any one know it;,JESUS and his disciples left from there and began a journey,starts_with_pronoun:they
622,Ordinary Time,25,Sunday,,C,,gospel,Luke 16:1-13 or 16:10-13,[PARSE_ERROR: Luke 16:1-13 or 16:10-13],"JESUS said to his disciples ""A rich man had a steward",extraction_failed
624,Ordinary Time,26,Sunday,,B,,first_reading,Nm 11:25-29,[BOOK_NOT_FOUND: Nm],THE LORD came down in the cloud and spoke to Moses.,extraction_failed
627,Ordinary Time,27,Sunday,,B,,first_reading,Gen 2:18-24,"Then the LORD God said, ""It is not good that the man should be alone; I will make him a helper fit for him.""","THE LORD God said: ""It is not good for the man to be alone.",starts_with_conjunction:then
