Season,Week,Day,Weekday Cycle,Sunday Cycle,Full Reference,Refrain Text,Acclamation Ref,Acclamation Text,Lectionary Number
Ordinary Time,6,Thursday,I,,"Psalm 102.15-17, 18-20, 28, 21-22 (R.19)",From heaven the Lord looks down on the earth.,"John 6.63b, 68b","Your words, Lord, are spirit and life; you have the words of everlasting life.",338
Ordinary Time,6,Thursday,I,,"Psalm 102.15-17, 18-20, 28+21-22 (R.19)",From heaven the Lord looks down on the earth.,"John 6.63b, 68b","Your words, Lord, are spirit and life; you have the words of everlasting life.",338
Ordinary Time,6,Thursday,II,,"Psalm 34.1-2, 3-4, 5-6 (R.6)",The Lord hears the cry of the poor.,"John 6.63b, 68b","Your words, Lord, are spirit and life; you have the words of everlasting life.",338
Ordinary Time,6,Friday,I,,"Psalm 33.10-11, 12-13, 14-15 (R.12)",Happy the people the Lord has chosen to be his own.,John 15.15b,"I call you my friends, says the Lord, for I have made known to you all that the Father has told me..",339
Ordinary Time,6,Friday,II,,"Psalm 112.1-2, 3-4, 5-6 (R.1b)",Happy are those who do what the Lord commands.,John 15.15b,"I call you my friends, says the Lord, for I have made known to you all that the Father has told me..",339
Ordinary Time,6,Saturday,I,,"Psalm 145.2-3, 4-5, 10-11 (R. see 1)","I will praise your name for ever, Lord.",see Mark 9.6,"The heavens were opened and the Father’s voice was heard: This is my beloved Son, hear him.",340
Ordinary Time,6,Saturday,II,,"Psalm 12.1-2, 3-4, 6-7 (R.8a)","You will protect us, Lord.",see Mark 9.6,"The heavens were opened and the Father’s voice was heard: This is my beloved Son, hear him.",340
Ordinary Time,7,Sunday,,A,Psalm 103:1-2.3-4.8.10.12-13 (R. 8a),The Lord is compassion and love.,1 John 2:5,"If anyone obeys the word of Christ, God's love comes to perfection in him.",
Ordinary Time,7,Sunday,,B,Psalm 41:2-3.4-5.13-14 (R. cf. 5),Heal my soul for I have sinned against you.,2 Corinthians 5:19,"God in Christ was reconciling the world to himself, and he has entrusted to us the news that they are reconciled.",
Ordinary Time,7,Sunday,,C,Psalm 103:1-2.3-4.8.10.12-13 (R. 8a),The Lord is compassion and love.,John 13:34,"I give you a new commandment: love one another just as I have loved you, says the Lord.",
Ordinary Time,7,Monday,I,,"Psalm 93.1ab, 1c-2, 4c-5 (R.1a)","The Lord is king, he is robed in majesty.",2 Timothy 1.10b,Our Saviour Jesus Christ has done away with death and brought us life through the gospel.,341
Ordinary Time,7,Monday,II,,"Psalm 19.7, 8, 9, 14 (R.8a)",The precepts of the Lord give joy to the heart.,2 Timothy 1.10b,Our Saviour Jesus Christ has done away with death and brought us life through the gospel.,341
Ordinary Time,7,Tuesday,I,,"Psalm 37.3-4, 18-19, 27-28, 39-40 (R. see 5)","Commit your life to the Lord, and the Lord will help you.",Galatians 6.14,"My only glory is the cross of our Lord Jesus Christ, which crucifies the world to me and me to the world.",342
Ordinary Time,7,Tuesday,II,,"Psalm 55.6-7, 8-9a, 9b-10, 22 (R.22a)","Throw your cares on the Lord, and the Lord will support you.",Galatians 6.14,"My only glory is the cross of our Lord Jesus Christ, which crucifies the world to me and me to the world.",342
Ordinary Time,7,Wednesday,I,,"Psalm 119.165+168, 171-172, 174-175 (R.165a)","Those who love your law have great peace, O Lord.",John 14.6,"I am the way, the truth, and the life, says the Lord; no one comes to the Father, except through me.",343
Ordinary Time,7,Wednesday,II,,"Psalm 49.1-2, 5-6, 7-9, 10+13 (R. Mt 5.3)",Blessed are the poor in spirit; the kingdom of heaven is theirs.,John 14.6,"I am the way, the truth, and the life, says the Lord; no one comes to the Father, except through me.",343
Ordinary Time,7,Thursday,I,,"Psalm 1.1-2, 3, 4+6 (R.40.5a)",Happy are they who hope in the Lord.,1 Thessalonians 2.13,"Receive this message not as human words, but as truly the word of God.",344
Ordinary Time,7,Thursday,II,,"Psalm 49.13-14ab, 14cd-15, 16-17, 18-19 (R. Mt 5.3)","Blessed are the poor in spirit, the kingdom of heaven is theirs!",1 Thessalonians 2.13,"Receive this message not as human words, but as truly the word of God.",344
Ordinary Time,7,Friday,I,,"Psalm 119.12+16, 18+27, 34-35 (R.35a)","Guide me, Lord, in the way of your commands.",John 17.17,"Your word, O Lord, is truth; make us holy in the truth.",345
Ordinary Time,7,Friday,II,,"Psalm 103.1-2, 3-4, 8-9, 11-12 (R.8a)",The Lord is kind and merciful.,John 17.17,"Your word, O Lord, is truth; make us holy in the truth.",345
Ordinary Time,7,Saturday,I,,"Psalm 103.13-14, 15-16, 17-18 (R. see 17)",The Lord’s kindness is everlasting to those who fear him.,see Matthew 11.25,"Blessed are you, Father, Lord of heaven and earth; you have revealed to little ones the mysteries of the kingdom.",346
Ordinary Time,7,Saturday,II,,"Psalm 141.1-2, 3+8 (R.2a)",Let my prayer come like incense before you.,see Matthew 11.25,"Blessed are you, Father, Lord of heaven and earth; you have revealed to little ones the mysteries of the kingdom.",346
Ordinary Time,8,Sunday,,A,Psalm 62:2-3.6-7.8-9 (R. 2b),In God alone is my soul at rest.,Hebrews 4:12,The word of God is something alive and active; it can judge the secret emotions and thoughts.,
Ordinary Time,8,Sunday,,B,Psalm 103:1-2.3-4.8.10.12-13 (R. 8a),The Lord is compassion and love.,cf. 2 Timothy 1:10,"Our Saviour Jesus Christ abolished death, and he has proclaimed life through the Good News.",
Ordinary Time,8,Sunday,,C,Psalm 92:2-3.13-14.15-16 (R. cf. 2a),"It is good to give you thanks, O Lord.",Philippians 3:8-9,"I count all things as loss compared with gaining Christ, so as to be found in him.",
Ordinary Time,8,Monday,I,,"Psalm 32.1-2, 5, 6, 7 (R.11a)",Let the just exult and rejoice in the Lord.,2 Corinthians 8.9,"Jesus Christ was rich but he became poor, to make you rich out of his poverty.",347
Ordinary Time,8,Monday,II,,"Psalm 111.1-2, 5-6, 9+10c (R.5b)",The Lord will remember his covenant for ever.,2 Corinthians 8.9,"Jesus Christ was rich but he became poor, to make you rich out of his poverty.",347
Ordinary Time,8,Tuesday,I,,"Psalm 50.4-5, 7-8, 14+23 (R.23b)",To the upright I will show the saving power of God.,see Matthew 11.25,"Blessed are you, Father, Lord of heaven and earth; you have revealed to little ones the mysteries of the kingdom.",348
Ordinary Time,8,Tuesday,II,,"Psalm 98.1, 2-3ab, 3c-4 (R.2a)",The Lord has made known his salvation.,see Matthew 11.25,"Blessed are you, Father, Lord of heaven and earth; you have revealed to little ones the mysteries of the kingdom.",348
Ordinary Time,8,Wednesday,I,,"Psalm 79.8, 9, 11, 13 (R. Sir 36.1)","O Lord, look on us with mercy.",Mark 10.45,"The Son of Man came to serve, and to give his life as a ransom for all.",349
Ordinary Time,8,Wednesday,II,,"Psalm 147.12-13, 14-15, 19-20 (R.12a)","Praise the Lord, Jerusalem.",Mark 10.45,"The Son of Man came to serve, and to give his life as a ransom for all.",349
Ordinary Time,8,Thursday,I,,"Psalm 33.2-3, 4-5, 6-7, 8-9 (R.6a)",By the word of the Lord the heavens were made.,John 8.12,"I am the light of the world, says the Lord; whoever follows me will have the light of life.",350
Ordinary Time,8,Thursday,II,,"Psalm 100.1-2, 3, 4, 5 (R.2b)",Come with joy into the presence of the Lord.,John 8.12,"I am the light of the world, says the Lord; whoever follows me will have the light of life.",350
Ordinary Time,8,Friday,I,,"Psalm 149.1-2, 3-4, 5-6a+9b (R.4a)",The Lord takes delight in his people.,John 15.16,"I have chosen you from the world, says the Lord, to go and bear fruit that will last.",351
Ordinary Time,8,Friday,II,,"Psalm 96.10, 11-12, 13 (R.13b)",The Lord comes to judge the earth.,John 15.16,"I have chosen you from the world, says the Lord, to go and bear fruit that will last.",351
Ordinary Time,8,Saturday,I,,"Psalm 19.7, 8, 9, 10 (R.8a)",The precepts of the Lord give joy to the heart.,,"Colossians 3.16a, 17c Give thanks to God our Father through Jesus Christ our Lord, and",352
Ordinary Time,8,Saturday,II,,"Psalm 63.1, 2-3, 4-5 (R.1)","My soul is thirsting for you, O Lord my God.","Colossians 3.16a, 17c","Give thanks to God our Father through Jesus Christ our Lord, and",352
Ordinary Time,9,Sunday,,A,Psalm 31:2-3.3-4.17.25 (R. 3a),"Be a rock of refuge for me, O Lord.",cf. John 15:15b,"I call you friends, says the Lord, because I have made known to you everything I have learnt from my Father.",
Ordinary Time,9,Sunday,,B,Psalm 81:3-4.5-6.6-8.10-11 (R. 2a),Ring out your joy to God our strength!,cf. James 1:18,"By his own choice the Father made us his children by the message of the truth, so that we should be a sort of first-fruits of all that he created.",
Ordinary Time,9,Sunday,,C,Psalm 117:1.2 (R. cf. Mark 16:15),Go out to the whole world; proclaim the Good News.,John 3:16,God loved the world so much that he gave his only Son; everyone who believes in him has eternal life.,
Ordinary Time,9,Monday,I,,"Psalm 112.1-2, 3-4, 5-6 (R.1a)",Happy are those who fear the Lord.,Revelation 1.5ab,"Jesus Christ, you are the faithful witness, firstborn from the dead; you have loved us and washed away our sins in your blood.",353
Ordinary Time,9,Monday,II,,"Psalm 91.1-2, 14-15ab, 15c-16 (R. see 2b)","In you, my God, I place my trust.",Revelation 1.5ab,"Jesus Christ, you are the faithful witness, firstborn from the dead; you have loved us and washed away our sins in your blood.",353
Ordinary Time,9,Tuesday,I,,"Psalm 112.1-2, 7bc-8, 9 (R. see 7c)","The hearts of the just are secure, trusting in the Lord.",See Ephesians 1.17-18,"May the Father of our Lord Jesus Christ enlighten the eyes of our heart, that we might see how great is the hope to which we are called.",354
Ordinary Time,9,Tuesday,I,,"Psalm 112.1-2, 7bc-8, 9 (see 7c)","The hearts of the just are secure, trusting in the Lord.",See Ephesians 1.17-18,"May the Father of our Lord Jesus Christ enlighten the eyes of our heart, that we might see how great is the hope",354
Ordinary Time,9,Tuesday,II,,"Psalm 90.2, 3-4, 10, 14+16 (R.1)","In every age, O Lord, you have been our refuge.",see Ephesians 1.17-18,"May the Father of our Lord Jesus Christ enlighten the eyes of our heart, that we might see how great is the hope",354
Ordinary Time,9,Tuesday,II,,"Psalm 90.1-2, 3-4, 10, 14+16 (R.1)","In every age, O Lord, you have been our refuge.",See Ephesians 1.17-18,"May the Father of our Lord Jesus Christ enlighten the eyes of our heart, that we might see how great is the hope",354
Ordinary Time,9,Wednesday,I,,"Psalm 25.2-3, 4-5ab, 6-7bc, 8-9 (R.1)","To you, O Lord, I lift my soul.","John 11.25, 26","I am the resurrection and the life, says the Lord; whoever believes in me will not die for ever.",355
Ordinary Time,9,Wednesday,II,,"Psalm 123.1-2a, 2bcd (R.1)","To you, O Lord, I lift up my eyes.","John 11.25, 26","I am the resurrection and the life, says the Lord; whoever believes in me will not die for ever.",355
Ordinary Time,9,Thursday,I,,"Psalm 128.1-2, 3, 4-5 (R. see 1a)",Happy are those who fear the Lord.,See 2 Timothy 1.10,Our Saviour Jesus Christ has done away with death and brought us life through the gospel.,356
Ordinary Time,9,Thursday,II,,"Psalm 25.4bc-5ab, 8-9, 10+14 (R.4)","Teach me your ways, O Lord.",See 2 Timothy 1.10,Our Saviour Jesus Christ has done away with death and brought us life through the gospel.,356
Ordinary Time,9,Friday,I,,"Psalm 146.1-2ab, 6-7, 8-9ab, 9cd-10 (R.2b)","Praise the Lord, my soul!",John 14.23,"All who love me will keep my words, and my Father will love them, and we will come to them.",357
Ordinary Time,9,Friday,II,,"Psalm 119.157+160, 161+165, 166+168 (R.165a)","Lord, great is the peace for those who love your law.",John 14.23,"All who love me will keep my words, and my Father will love them, and we will come to them.",357
Ordinary Time,9,Saturday,II,,"Psalm 71.8-9, 14-15ab, 16-17, 22 (R. see 15)",I will sing of your salvation.,Matthew 5.3,Blessed are the poor in spirit; the kingdom of heaven is theirs!,358
Ordinary Time,10,Sunday,,A,Psalm 50:1.8.12-13.14-15 (R. 23b),To the upright I will show the saving power of God.,cf. John 13:34,"I give you a new commandment: love one another just as I have loved you, says the Lord.",
Ordinary Time,10,Sunday,,B,Psalm 130:1-2.3-4.5-6.7-8 (R. 7),With the Lord there is mercy and fullness of redemption.,John 12:31b-32,"Now the prince of this world is to be overthrown, says the Lord. And when I am lifted up from the earth, I shall draw all men to myself.",
Ordinary Time,10,Sunday,,C,Psalm 30:2.4.5-6.11-12.13 (R. 2a),"I will praise you, Lord, you have rescued me.",Luke 7:16,A great prophet has appeared among us; God has visited his people.,
Ordinary Time,10,Monday,I,,"Psalm 34.1-2, 3-4, 5-6, 7-8 (R.8a)",Taste and see the goodness of the Lord.,Matthew 5.12a,Rejoice and be glad: your reward will be great in heaven.,359
Ordinary Time,10,Monday,II,,"Psalm 121.1-2, 3-4, 5-6, 7-8 (R.2)","Our help is from the Lord, who made heaven and earth.",Matthew 5.12a,Rejoice and be glad: your reward will be great in heaven.,359
Ordinary Time,10,Tuesday,I,,"Psalm 119.129-130, 131-132, 133+135 (R.135a)","Lord, let your face shine on me.",Matthew 5.16,"Let your light shine before all, that they",360
Ordinary Time,10,Tuesday,II,,"Psalm 4.1-2, 3-4, 6-7 (R.6b)","Lord, let your face shine on us.",Matthew 5.16,"Let your light shine before all, that they",360
Ordinary Time,10,Wednesday,I,,"Psalm 99.5, 6, 7, 8, 9 (R. see 9c)",Holy is the Lord our God.,"Psalm 25.4c, 5a","Teach me your paths, my God, and lead me in your truth.",361
Ordinary Time,10,Wednesday,II,,"Psalm 16.1-2a, 4, 5+8, 11 (R.1)","Keep me safe, O God; you are my hope.","Psalm 25.4c, 5a","Teach me your paths, my God, and lead me in your truth.",361
Ordinary Time,10,Thursday,I,,"Psalm 85.8ab-9, 10-11, 12-13 (R. see 9b)",The glory of the Lord will dwell in our land.,John 13.34,I give you a new commandment: love one another as I have loved you.,362
Ordinary Time,10,Thursday,II,,"Psalm 65. 9abcd, 9e-10, 11-12 (R.1a)","It is right to praise you in Zion, O God.",John 13.34,I give you a new commandment: love one another as I have loved you.,362
Ordinary Time,10,Friday,I,,"Psalm 116.10-11, 15-16, 17-18 (R.17a)","To you, Lord, I will offer a sacrifice of praise.",Philippians 2.15-16,Shine on the world like bright stars; you are offering it the word of life.,363
Ordinary Time,10,Friday,II,,"Psalm 27.7-8a, 8b-9abc, 13-14 (R.8b)","I long to see your face, O Lord.",Philippians 2.15-16,Shine on the world like bright stars; you are offering it the word of life.,363
Ordinary Time,10,Saturday,I,,"Psalm 103.1-2, 3-4, 8-9, 11-12 (R.8a)",The Lord is kind and merciful.,"Psalm 119.36a, 29b","Turn my heart to do your will; teach me your law, O God.",364
Ordinary Time,10,Saturday,II,,"Psalm 16.1-2a+5, 7-8, 9-10 (R. see 5a)","You are my inheritance, O Lord.","Psalm 119.36a, 29b","Turn my heart to do your will; teach me your law, O God.",364
Ordinary Time,11,Sunday,,A,Psalm 100:1-2.3.5 (R. 3c),"We are his people, the sheep of his flock.",Mark 1:15,"The kingdom of God is close at hand: repent, and believe the Good News.",
Ordinary Time,11,Sunday,,B,Psalm 92:2-3.13-14.15-16 (R. cf. 2a),"It is good to give you thanks, O Lord.",,"The seed is the word of God, Christ the sower; all who come to him will have life for ever.",
Ordinary Time,11,Sunday,,C,Psalm 32:1-2.5.7.11 (R. cf. 7),"You are my hiding place, O Lord; you fill me with the joy of salvation.",1 John 4:10b,God loved us and sent his Son to be the sacrifice that takes our sins away.,
Ordinary Time,11,Monday,I,,"Psalm 98.1, 2-3ab, 3cd-4 (R.2a)",The Lord has made known his salvation.,Psalm 119.105,Your word is a lamp for my feet and a light on my path.,365
Ordinary Time,11,Monday,II,,"Psalm 5.1-2, 4-5, 6+12 (R.1b)","Lord, listen to my groaning.",Psalm 119.105,Your word is a lamp for my feet and a light on my path.,365
Ordinary Time,11,Tuesday,I,,"Psalm 146.1b-2, 5-6, 7, 8-9 (R.1b)","Praise the Lord, my soul!",John 13.34,I give you a new commandment: love one another as I have loved you.,366
Ordinary Time,11,Tuesday,II,,"Psalm 51.1-2, 3-4, 9+14","Be merciful, O Lord, for we have sinned.",John 13.34,I give you a new commandment: love one another as I have loved you.,366
Ordinary Time,11,Wednesday,I,,"Psalm 112.1-2, 3-4, 9 (R.1a)",Happy are those who fear the Lord.,John 14.23,"All who love me will keep my words, and my Father will love them, and we will come to them.",367
Ordinary Time,11,Wednesday,II,,"Psalm 31.19, 20, 23 (R.24)","Let your heart take comfort, all who hope in the Lord.",John 14.23,"All who love me will keep my words, and my Father will love them, and we will come to them.",367
Ordinary Time,11,Thursday,I,,"Psalm 111.1-2, 3-4, 7-8 (R.7a)","Your works, O Lord, are justice and truth.",Romans 8.15,"You have received the Spirit which makes us God’s children, and in that Spirit we call God our Father.",368
Ordinary Time,11,Thursday,II,,"Psalm 97.1-2, 3-4, 5-6, 7-8a (R.12a)",Let the just rejoice in the Lord.,Romans 8.15,"You have received the Spirit which makes us God’s children, and in that Spirit we call God our Father.",368
Ordinary Time,11,Friday,I,,"Psalm 34.1-2, 3-4, 5-6 (R. see 17b)",From all their afflictions God will deliver the just.,Matthew 5.3,Blessed are the poor in spirit; the kingdom of heaven is theirs!,369
Ordinary Time,11,Friday,II,,"Psalm 132.11, 12, 13-14, 17-18 (R.13)",The Lord has chosen Zion for his dwelling.,Matthew 5.3,Blessed are the poor in spirit; the kingdom of heaven is theirs!,369
Ordinary Time,11,Saturday,I,,"Psalm 34.7-8, 9-10, 11-12 (R.8a)",Taste and see the goodness of the Lord.,2 Corinthians 8.9,"Jesus Christ was rich but he became poor, to make you rich out of his poverty.",370
Ordinary Time,11,Saturday,II,,"Psalm 89.3-4, 28-29, 30+32, 33-34 (R.28a)",For ever I will pledge my love for my servant.,2 Corinthians 8.93,"Jesus Christ was rich but he became poor, to make you rich out of his poverty.",370
Ordinary Time,12,Sunday,,A,Psalm 69:8-10.14.17.33-35 (R. 14c),"In your great love, answer me, O God.",John 15:26b.27a,"The Spirit of Truth will be my witness; and you too will be my witnesses, says the Lord.",
Ordinary Time,12,Sunday,,B,Psalm 107:23-24.25-26.28-29.30-31 (R. 1),"O give thanks to the Lord, for his love endures for ever.",Luke 7:16,A great prophet has appeared among us; God has visited his people.,
Ordinary Time,12,Sunday,,C,Psalm 63:2.3-4.5-6.8-9 (R. 2b),"For you my soul is thirsting, O God, my God.",Matthew 8:17,"He took our sicknesses away, and carried our diseases for us.",
Ordinary Time,12,Monday,I,,"Psalm 33.12-13, 18-19, 20+22 (R.12b)",Happy the people the Lord has chosen to be his own.,Hebrews 4.12,The word of God is living and active; it probes the thoughts and motives of our heart.,371
Ordinary Time,12,Monday,II,,"Psalm 60.1-2, 3+5, 10-11 (R.6b)","Help us with your right hand, O Lord, and answer us.",Hebrews 4.12,The word of God is living and active; it probes the thoughts and motives of our heart.,371
Ordinary Time,12,Monday,II,,"Psalm 50.16bc-17, 18-19, 20-21, 22-23 (R.22a)","Remember this, you who never think of God. To the wicked God says:",Psalm 95.8,If today you hear God’s voice harden not your hearts.,377
Ordinary Time,12,Tuesday,I,,"Psalm 15.2-3ab, 3cd-4ab, 5 (R.1b)",The just will live in the presence of the Lord.,John 8.12,"I am the light of the world, says the Lord; whoever follows me will have the light of life.",372
Ordinary Time,12,Tuesday,II,,"Psalm 48.1-2a, 2b-3, 9-10 (R.8d)",God upholds his city for ever.,John 8.12,"I am the light of the world, says the Lord; whoever follows me will have the light of life.",372
Ordinary Time,12,Wednesday,I,,"Psalm 105.1-2, 3-4, 6-7, 8-9 (R.8a)",The Lord remembers his covenant for ever.,"John 15.4, 5b","Live in me and let me live in you, says the Lord; my branches bear much fruit.",373
Ordinary Time,12,Wednesday,II,,"Psalm 119.33-34, 35-36, 37+40 (R.33a)","Teach me the way of your decrees, O Lord.","John 15.4, 5b","Live in me and let me live in you, says the Lord; my branches bear much fruit.",373
Ordinary Time,12,Thursday,I,,"Psalm 106.1-2, 3-4a, 4b-5 (R.1a)","Give thanks, for the Lord is good.",John 14.23,"All who love me will keep my words, and my Father will love them, and we will come to them.",374
Ordinary Time,12,Thursday,II,,"Psalm 79.1-2, 3-5, 8-9 (R.9b)","For the glory of your name, O Lord, deliver us.",John 14.23,"All who love me will keep my words, and my Father will love them, and we will come to them.",374
Ordinary Time,12,Friday,I,,"Psalm 128.1-2, 3, 4-5 (R.4)",See how the Lord blesses those who fear him.,Matthew 8.17,"Christ bore our sickness, and endured our suffering.",375
Ordinary Time,12,Friday,II,,"Psalm 137.1-2, 3, 4-5, 6 (R.6ab)","Let my tongue be silenced, if I ever forget you!",Matthew 8.17,"Christ bore our sickness, and endured our suffering.",375
Ordinary Time,12,Saturday,II,,"Psalm 74.1-2, 3-5, 6-7, 20-21 (R.19b)","Lord, forget not the life of your poor ones.",Matthew 8.17,"Christ bore our sickness, and endured our suffering.",376
Ordinary Time,13,Sunday,,A,Psalm 89:2-3.16-17.18-19 (R. 2a),"I will sing for ever of your love, O Lord.",1 Peter 2:9,"You are a chosen race, a royal priesthood, a holy nation; praise God who called you out of darkness into his wonderful light.",
Ordinary Time,13,Sunday,,B,Psalm 30:2.4.5-6.11-12.13 (R. 2a),"I will praise you, Lord, you have rescued me.",cf. 2 Timothy 1:10,"Our Saviour Jesus Christ abolished death, and he has proclaimed life through the Good News.",
Ordinary Time,13,Sunday,,C,Psalm 16:1-2.5.7-8.9-10.11 (R. cf. 5a),"O Lord, it is you who are my portion.",1 Samuel 3:9; John 6:68c,"Speak, Lord, your servant is listening: you have the message of eternal life.",
Ordinary Time,13,Monday,I,,"Psalm 103.1-2, 3-4, 8-9, 10-11 (R.8a)",The Lord is kind and merciful.,Psalm 95.8,If today you hear God’s voice harden not your hearts.,377
Ordinary Time,13,Monday,I,,"Psalm 91.1-2, 3-4, 14-15ab (R. see 2b)","In you, my God, I place my trust.",2 Timothy 1.10,Our Saviour Jesus Christ has done away with death and brought us life through the gospel.,383
Ordinary Time,13,Monday,II,,"Psalm 145.2-3, 4-5, 6-7, 8-9 (R.8a)",The Lord is kind and merciful.,2 Timothy 1.10,Our Saviour Jesus Christ has done away with death and brought us life through the gospel.,383
Ordinary Time,13,Tuesday,I,,"Psalm 26.2-3, 9-10, 11-12 (R.3a)","O Lord, your kindness is before my eyes.",Psalm 130.5,"I hope in the Lord, I trust in his word.",378
Ordinary Time,13,Tuesday,I,,"Psalm 17.1, 2-3, 6-7, 8+15 (R.15a)","In my justice, I shall see your face, O Lord.",John 10.14,"I am the good shepherd, says the Lord; I know my sheep, and mine know me.",384
Ordinary Time,13,Tuesday,II,,"Psalm 5.4-5a, 5b-6, 7 (R.8a)","Lead me in your justice, Lord.",Psalm 130.5,"I hope in the Lord, I trust in his word.",378
Ordinary Time,13,Wednesday,I,,"Psalm 34.6-7, 9-10, 11-12 (R.6a)",The Lord hears the cry of the poor.,James 1.18,"The Father gave us birth by his message of truth, that we might be as the firstfruits of his creation.",379
Ordinary Time,13,Wednesday,II,,"Psalm 50.1a+7, 8-9, 10-11, 12-13, 16bc-17 (R.23b)",To the upright I will show the saving power of God.,James 1.18,"The Father gave us birth by his message of truth, that we might be as the firstfruits of his creation.",379
Ordinary Time,13,Thursday,I,,"Psalm 116.1-2, 3-4, 5-6, 8-9 (R.9a)","I will walk in the presence of the Lord, in the land of the living.",2 Corinthians 5.19,"God was in Christ, to reconcile the world to himself; the good news of reconciliation he has entrusted to us.",380
Ordinary Time,13,Thursday,II,,"Psalm 19.7, 8, 9, 10 (R.9b)","The judgments of the Lord are true, and all of them are just.",2 Corinthians 5.19,"God was in Christ, to reconcile the world to himself; the good news of reconciliation he has entrusted to us.",380
Ordinary Time,13,Friday,I,,"Psalm 106.1b-2, 3-4a, 4b-5 (R.1b)","Give thanks, for the Lord is good.",Matthew 11.28,"Come to me, all you that labour and are burdened, and I will give you rest, says the Lord.",381
Ordinary Time,13,Friday,II,,"Psalm 119.2+10, 20+30, 40+131 (R. see Mt 4.4)","No one lives on bread alone, but on every word that comes from the mouth of God.",Matthew 11.28,"Come to me, all you that labour and are burdened, and I will give you rest, says the Lord.",381
Ordinary Time,13,Saturday,I,,"Psalm 135.1-2, 3-4, 5-6 (R.3a)",Praise the Lord for he is good!,John 10.27,"My sheep listen to my voice, says the Lord; I know them, and they follow me.",382
Ordinary Time,13,Saturday,II,,"Psalm 85.8, 10-11, 12-13 (R.8b)",The Lord speaks of peace to his people.,John 10.27,"My sheep listen to my voice, says the Lord; I know them, and they follow me.",382
Ordinary Time,14,Sunday,,A,Psalm 145:1-2.8-9.10-11.13-14 (R. 1),"I will bless your name for ever, O God my King.",cf. Matthew 11:25,"Blessed are you, Father, Lord of heaven and earth, for revealing the mysteries of the kingdom to mere children.",
Ordinary Time,14,Sunday,,B,Psalm 123:1-2.2.3-4 (R. 2cd),Our eyes are on the Lord till he shows us his mercy.,cf. Ezekiel 2:2,The Spirit of the Lord rests on me; he has sent me to bring good news to the poor.,
Ordinary Time,14,Sunday,,C,Psalm 66:1-3.4-5.6-7.16.20 (R. 1),Cry out with joy to God all the earth.,cf. Colossians 3:15a.16a,May the peace of Christ reign in your hearts; let the message of Christ find a home in you.,
Ordinary Time,14,Tuesday,II,,"Psalm 115.3-4, 5-6, 7-8, 9-10 (R.9a)",The house of Israel trusts in the Lord.,John 10.14,"I am the good shepherd, says the Lord; I know my sheep, and mine know me.",384
Ordinary Time,14,Wednesday,I,,"Psalm 33.2-3, 10-11, 18-19 (R.22)","Lord, let your mercy be upon us, as we place our trust in you.",Mark 1.15,"The kingdom of God is near, repent and believe the good news!",385
Ordinary Time,14,Wednesday,II,,"Psalm 105.2-3, 4-5, 6-7 (R.4b)",Seek always the face of the Lord.,Mark 1.15,"The kingdom of God is near, repent and believe the good news!",385
Ordinary Time,14,Thursday,I,,"Psalm 105.16-17, 18-19, 20-21 (R.5a)",Remember the marvels the Lord has done.,Mark 1.15,"The kingdom of God is near, repent and believe the good news!",386
Ordinary Time,14,Thursday,II,,"Psalm 80.1-2, 14-15, 18-19 (R.3b)","Let us see your face, Lord, and we shall be saved.",Mark 1.15,"The kingdom of God is near, repent and believe the good news!",386
Ordinary Time,14,Friday,I,,"Psalm 37.3-4, 18-19, 27-28, 39-40 (R.39a)",The salvation of the just comes from the Lord.,John 13.13a; 14.26b,"When the Spirit of truth comes, he will teach you all truth and bring to your mind all I have told you.",387
Ordinary Time,14,Friday,II,,"Psalm 51.1-2, 6-7, 10-11, 12+15",My mouth will declare your praise.,"John 13.13a, 14.26b","When the Spirit of truth comes, he will teach you all truth and bring to your mind all I have told you.",387
Ordinary Time,14,Saturday,I,,"Psalm 105.1-2, 3-4, 6-7 (R. see Ps 69.33)",Turn to the Lord in your need and you will live.,1 Peter 4.14,"If you are insulted for the name of Christ, blessed are you, for the Spirit of God rests on you.",388
Ordinary Time,14,Saturday,II,,"Psalm 93.1ab, 1c-2, 5 (R.1a)",The Lord is king; he is robed in majesty.,1 Peter 4.14,"If you are insulted for the name of Christ, blessed are you, for the Spirit of God rests on you.",388
Ordinary Time,15,Sunday,,A,Psalm 65:10.11.12-13.14 (R. Luke 8:8),The seed that falls on good ground will yield a fruitful harvest.,,"The seed is the word of God, Christ the sower; all who come to him will have life for ever.",
Ordinary Time,15,Sunday,,B,Psalm 85:9-10.11-12.13-14 (R. 8),"Let us see, O Lord, your mercy and give us your saving help.",cf. Ephesians 1:17-18,"May the Father of our Lord Jesus Christ enlighten the eyes of our mind, so that we can see what hope his call holds for us.",
Ordinary Time,15,Sunday,,C,Psalm 69:14.17.30-31.33-34.36-37 (R. cf. 33),"Seek the Lord, you who are poor, and your hearts will revive.",cf. John 6:63c.68c,"Your words are spirit, Lord, and they are life; you have the message of eternal life.",
Ordinary Time,15,Monday,I,,"Psalm 124.1-3, 4-6, 7-8 (R.8a)",Our help is in the name of the Lord.,Matthew 5.10,Blessed are they who suffer persecution for justice’s sake; for the kingdom of heaven is theirs.,389
